"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Signal processing for brain-computer interface: enhance feature extraction and classification","Haihong Zhang; Cuntai Guan; Yuanqing Li","Neural Signal Processing Laboratory, Institute for Infocomm Research, Singapore; Neural Signal Processing Laboratory, Institute for Infocomm Research, Singapore; Neural Signal Processing Laboratory, Institute for Infocomm Research, Singapore",2006 IEEE International Symposium on Circuits and Systems (ISCAS),"11 Sep 2006","2006","","","4 pp.","1618","In this paper we present a new scheme for brain signal processing and classification for electroencephalogram based brain-computer interfaces, by emphasizing the extraction of space-time-frequency feature as well as the combination of classifiers. In particular, we use wavelet packets as a time-frequency analysis tool and employ sparse component analysis to recover source components in the brain signals. We subsequently apply multi-class common spatial pattern filters to the signals and thus obtain important space-time-frequency features for discrimination. Furthermore, a Bayesian method is developed to boost the system, by combining multiple support vector machines in a probabilistic way. We have tested the proposed scheme on real multi-class motor imagery signals, and its efficacy has been demonstrated.","2158-1525","0-7803-9389-9","10.1109/ISCAS.2006.1692910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1692910","","Signal processing;Brain computer interfaces;Feature extraction;Wavelet analysis;Wavelet packets;Time frequency analysis;Signal analysis;Filters;Bayesian methods;Support vector machines","","3","","18","IEEE","11 Sep 2006","","","IEEE","IEEE Conferences"
"Corresponding an Audio-Processing Transformer to EEG Brain Activity Induced by Naturalistic Audio-Visual Video Stimuli","H. Kurashige; J. Kaneko","School of Information Telecommunication Engineering, Research & Information Center (TRIC), Institute of Advanced Biosciences Tokai University, Tokyo, Japan; School of Information Telecommunication Engineering Tokai University, Tokyo, Japan",2025 International Conference on Artificial Intelligence in Information and Communication (ICAIIC),"19 Mar 2025","2025","","","0372","0377","We attempted to relate EEG brain activities evoked by naturalistic audio-visual video stimuli to the outputs of an audio-processing Transformer induced by audio inputs extracted from the same stimuli. We found a good correspondence, especially in low-frequency brain activity. This is complementary to a previous study that showed good correspondence between high-frequency brain activity and a movie-processing Transformer. These suggest that combining audio- and movie-processing Transformers and using them as a brain simulator is promising. That is, by utilizing this, it should be possible to synthesize audio-visual video stimuli that can intervene in a variety of brain activities and functions.","2831-6983","979-8-3315-0702-2","10.1109/ICAIIC64266.2025.10920751","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10920751","human brain;electroencephalogram;audio-visual stimuli;deep neural networks;audio-processing Transformer","Brain;Artificial neural networks;Transformers;Electroencephalography;Artificial intelligence","","","","32","IEEE","19 Mar 2025","","","IEEE","IEEE Conferences"
"Continuous Neural Networks for Electroencephalography Waveform Classification","M. Alfaro; A. Argüelles; C. Yañez; I. Chairez","Computing Research Laboratory, Center for Computing Research, IPN, Mexicali, Mexico; Computing Research Laboratory, Center for Computing Research, IPN, Mexicali, Mexico; Computing Research Laboratory, Center for Computing Research, IPN, Mexicali, Mexico; Bioprocesses Department, National Polytechnic Institute, Mexicali, Mexico",2012 VI Andean Region International Conference,"10 Jun 2013","2012","","","153","156","Nowadays classification of electroencephalography (EEG) signals have brought new perspectives in the understanding of the brain. Establishing associated characteristics to certain stimulus in EEG is a monumental work due to complexity of the brain responses. For EEG classification several methods have been proposed. Among various statistical methods, Neural Networks (NN) have demonstrated capability in EEG classification using static and recurrent structures. In this paper, we propose a classification method based on Continuous Neural Networks (CNN). Such class of algorithm can handle the raw EEG signal. The method is divided in three stages, first the CNN is trained by using a part of a known database, secondly a parallel structure of the CNN is build with the weights obtained after training, third the parallel structure is tested with the rest of the database that was not used for the training process. All the previously mentioned process is developed by using the raw EEG signals presented on the database and introducing them directly to the CNN without any previously process. The classification algorithm produces a 97% of efficiency.","","978-0-7695-4882-1","10.1109/Andescon.2012.43","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6424140","Continuous neural networks;signal processing;electroencephalography;pattern classification","Electroencephalography;Training;Databases;Biological neural networks;Artificial neural networks;Classification algorithms;Brain modeling","","2","","12","IEEE","10 Jun 2013","","","IEEE","IEEE Conferences"
"EEG-BBNet: A Hybrid Framework for Brain Biometric Using Graph Connectivity","P. Lakhan; N. Banluesombatkul; N. Sricom; P. Sawangjai; S. Sangnark; T. Yagi; T. Wilaiprasitporn; W. Saengmolee; T. Limpiti","Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Yagi Lab, Department of Mechanical Engineering, Tokyo Institute of Technology, Tokyo, Japan; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; Bio-inspired Robotics and Neural Engineering (BRAIN) Lab, School of Information Science and Technology (IST), Vidyasirimedhi Institute of Science and Technology (VISTEC), Rayong, Thailand; School of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand",IEEE Sensors Letters,"15 Jan 2025","2025","9","2","1","4","Most EEG-based biometrics rely on either convolutional neural networks (CNNs) or graph convolutional neural networks (GCNNs) for personal authentication, potentially overlooking the limitations of each approach. To address this, we propose EEG-BBNet, a hybrid network that combines CNNs and GCNNs. EEG-BBNet leverages CNN's capability for automatic feature extraction and the GCNN's ability to learn connectivity patterns between EEG electrodes through graph representation. We evaluate its performance against solely CNN-based and graph-based models across three brain–computer interface tasks, focusing on daily motor and sensory activities. The results show that while EEG-BBNet with Rho index functional connectivity metric outperforms graph-based models, it initially lags behind CNN-based models. However, with additional fine-tuning, EEG-BBNet surpasses CNN-based models, achieving a correct recognition rate of approximately 90%. This improvement enables EEG-BBNet to adapt its learning in new sessions and to acquire different domain knowledge across various BCI tasks (e.g., motor imagery to steady-state visually evoked potentials), demonstrating promise for practical authentication.","2475-1472","","10.1109/LSENS.2024.3522981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10816542","Sensor applications;brain biometrics;deep learning (DL);EEG;functional connectivity;graph convolutional neural network (GCNN)","Electroencephalography;Brain modeling;Feature extraction;Convolution;Electrodes;Authentication;Indexes;Data models;Convolutional neural networks;Synchronization","","","","18","IEEE","26 Dec 2024","","","IEEE","IEEE Journals"
"EEG Tensorization Enhances CNN-Based Outcome Classification in Comatose Patients Following a Cardiac Arrest","R. T. Ors-Quixal; S. Ruiperez-Campillo; F. Castells-Ramón; J. Millet","U. Politècnica de València, Valencia, Spain; ETH Zurich, Zurich, Switzerland; U. Politècnica de València, Valencia, Spain; U. Politècnica de València, Valencia, Spain",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Standard diagnostic methods for evaluating the severity of brain injuries resulting from cardiac arrest, such as the Glasgow Coma Scale, exhibit subjective biases that lead to potentially fatal misclassifications, where life-support systems are prematurely withdrawn from patients who might otherwise recover. This study utilizes an open dataset from the International Cardiac Arrest Research Consortium to develop and evaluate a 3D convolutional neural network (CNN) model for classifying outcomes in comatose patients after cardiac arrest. The electroencephalographic (EEG) signals from the dataset are preprocessed by resampling, filtering, and standardizing signal length (10 seconds) and channel count. The model’s architecture comprises 3D convolutional neural networks with subsequent layers for vectorization, compression, and further automatic feature extraction. Evaluation metrics focus on the area under the receiver operating characteristic curve, confusion matrix, accuracy, and F1 score. Results show that the 3D-CNN model outperforms existing 2D-CNN models in classifying outcomes for comatose patients, exhibiting a higher area under the receiver operating characteristic curve.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782869","EEG;AI;3D-CNN;3D Convolutional Neural Network;Signal Processing;Coma;CPC;Cerebral Performance Categories","Measurement;Solid modeling;Three-dimensional displays;Biological system modeling;Cardiac arrest;Receivers;Brain modeling;Electroencephalography;Convolutional neural networks;Standards","Humans;Coma;Electroencephalography;Heart Arrest;Neural Networks, Computer;ROC Curve;Signal Processing, Computer-Assisted;Algorithms","","","14","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"Intelligent EEG Artifact Removal in Motor ImageryBCI: Synergizing FCIF,FCFBCSP, and Modified DNN with SNR, PSD, and Spectral Coherence Evaluation","S. Akuthota; K. Rajkumar; R. Janapati","Dept. of ECE, SR University, Warangal, Telangana, India; Dept. of ECE, SR University, Warangal, Telangana, India; Dept. of ECE, SR University, Warangal, Telangana, India","2024 International Conference on Circuit, Systems and Communication (ICCSC)","6 Aug 2024","2024","","","1","5","Motor Imagery Brain-Computer Interfaces (MI BCIs) face challenges due to artifacts in electroencephalogram (EEG) signals, hindering accurate decoding of imagined movements. This study introduces an innovative method for intelligent EEG artifact removal in MI BCIs. By synergizing Four Class Iterative Filtering (FCIF), Four Class FBCSP (FCFBCSP), and a Modified Deep Neural Network (DNN) with Signal-to-Noise Ratio (SNR), Power Spectral Density (PSD), and Spectral Coherence evaluation, our approach enhances feature extraction specificity and extends the Filter Bank Common Spatial Pattern (FBCSP) algorithm for four MI classes. The primary objective is to improve MI BCI reliability through refined artifact removal, thus advancing EEG signal processing for MI applications.","","979-8-3503-6530-6","10.1109/ICCSC62074.2024.10616497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10616497","Motor Imagery;Brain-Computer Interface;EEG Artifact Removal;Signal Processing;Deep Learning","Signal processing algorithms;Artificial neural networks;Coherence;Signal processing;Motors;Electroencephalography;Iterative algorithms","","","","19","IEEE","6 Aug 2024","","","IEEE","IEEE Conferences"
"EEG classification based on Small-World neural network for Brain-Computer Interface","T. Li; J. Hong; J. Zhang","State Key Laboratory of Manufacturing Systems Engineering, School of Mechanical Engineering, Xi''an Jiaotong University, China; State Key Laboratory of Manufacturing Systems Engineering, School of Mechanical Engineering, Xi''an Jiaotong University, China; State Key Laboratory of Manufacturing Systems Engineering, School of Mechanical Engineering, Xi''an Jiaotong University, China",2010 Sixth International Conference on Natural Computation,"23 Sep 2010","2010","1","","252","256","Focusing on mental task recognition, a novel Small-World neural network(SWNN) algorithm is proposed for the EEG classification tasks aiming at solving small training sets problem. For making some attempts to discover the agile experimental paradigms, two channel sets having different information-carrying capacities are built to filter the multi-channel EEG data, as two channel-filters. The band-pass filtering preprocessing is performed by IIR Chebyshev I Filter. Common spatial patterns, which can emphasize the greatest distinction among the most outstanding features of different patterns, is used to carry out spatial filtering. Bring in the Small-World neural network, which possesses the complex network structure transformed from the regular network by random rewiring according to the rewiring probability P and the high-dimensional weights adjusting mechanism based on back-propagation. This algorithm was applied to the data set IVa of “BCI Competition iii”, which provides trails for the classes “right hand” and “right foot”, with the classification accuracies of 99.1%~97.7% by 10-fold cross-validation.","2157-9563","978-1-4244-5961-2","10.1109/ICNC.2010.5582892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5582892","Small-World neural network(SWNN);Rewiring Probability;EEG signal classification;Brain-computer interface (BCI)","Classification algorithms;Electroencephalography;Accuracy;Artificial neural networks;Neurons;Biological neural networks;Brain modeling","","2","","13","IEEE","23 Sep 2010","","","IEEE","IEEE Conferences"
"On the use of convolutional neural networks and augmented CSP features for multi-class motor imagery of EEG signals classification","H. Yang; S. Sakhavi; K. K. Ang; C. Guan","Institute for Infocomm Research, Technology and Research (A*STAR), Singapore; Institute for Infocomm Research, Technology and Research (A*STAR), Singapore; Institute for Infocomm Research, Technology and Research (A*STAR), Singapore; Institute for Infocomm Research, Technology and Research (A*STAR), Singapore",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","2620","2623","Learning the deep structures and unknown correlations is important for the detection of motor imagery of EEG signals (MI-EEG). This study investigates the use of convolutional neural networks (CNNs) for the classification of multi-class MI-EEG signals. Augmented common spatial pattern (ACSP) features are generated based on pair-wise projection matrices, which covers various frequency ranges. We propose a frequency complementary feature map selection (FCMS) scheme by constraining the dependency among frequency bands. Experiments are conducted on BCI competition IV dataset IIa with 9 subjects. Averaged cross-validation accuracy of 68.45% and 69.27% is achieved for FCMS and all feature maps, respectively, which is significantly higher (4.53% and 5.34%) than random map selection and higher (1.44% and 2.26%) than filter-bank CSP (FBCSP). The results demonstrate that the CNNs are capable of learning discriminant, deep structure features for EEG classification without relying on the handcrafted features.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7318929","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318929","multi-class motor imagery of EEG;deep learning;convolutional neural network;augmented CSP","Electroencephalography;Convolution;Feature extraction;Neural networks;Accuracy;Brain models","Algorithms;Electrodes;Electroencephalography;Humans;Movement;Neural Networks (Computer);Signal Processing, Computer-Assisted","54","","13","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Improving Motor Imagery-Based Brain-Computer Interfaces with Chebyshev Graph Neural Networks","Z. Feng; H. Zhang; J. Yang; X. Xiong; C. Wang; J. Yang","School of Physics and Electronics, Shandong Normal University, Jinan, Shandong; School of Physics and Electronics, Shandong Normal University, Jinan, Shandong; School of Physics and Electronics, Shandong Normal University, Jinan, Shandong; School of Physics and Electronics, Shandong Normal University, Jinan, Shandong; School of Physics and Electronics, Shandong Normal University, Jinan, Shandong; School of Physics and Electronics, Shandong Normal University, Jinan, Shandong",2023 IEEE 11th International Conference on Computer Science and Network Technology (ICCSNT),"6 Dec 2023","2023","","","14","17","This study aims to enhance the accuracy and generalization of motor imagery-based brain-computer interface (MI-BCI) systems using a novel frequency-based graph convolutional neural network technique called Chebyshev Graph Neural Networks (ChebGNNs). The study involves acquiring a substantial amount of motor imagery EEG signals and merging them with an open-source dataset to create a heterogeneous dataset. The study shows that ChebGNNs significantly improve the training and classification performance of the MI-BCI model. ChebGNNs outperform conventional frequency-based and time-domain techniques, achieving an average accuracy of 91.09%, 90.27%, and 89.24% on various datasets. The study demonstrates the promising potential of graph convolutional neural networks in improving the accuracy and generalization of MI-BCI systems. This enables a more effective capture of correlation information and local characteristics in signals, thereby enhancing the overall performance of the system.","2690-5892","979-8-3503-1159-4","10.1109/ICCSNT58790.2023.10334539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10334539","Graph convolutional neural network(GNN);brain computer interface(BCI);electroencephalogram (EEG);data expansion","Training;Time-frequency analysis;Pattern classification;Chebyshev approximation;Brain modeling;Graph neural networks;Brain-computer interfaces","","1","","12","IEEE","6 Dec 2023","","","IEEE","IEEE Conferences"
"Subject-Independent Brain–Computer Interfaces Based on Deep Convolutional Neural Networks","O. -Y. Kwon; M. -H. Lee; C. Guan; S. -W. Lee","Department of Brain and Cognitive Engineering, Korea University, Seoul, South Korea; Department of Computer Science, Nazarbayev University, Astana, Kazakhstan; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Department of Artificial Intelligence, Korea University, Seoul, South Korea",IEEE Transactions on Neural Networks and Learning Systems,"5 Oct 2020","2020","31","10","3839","3852","For a brain-computer interface (BCI) system, a calibration procedure is required for each individual user before he/she can use the BCI. This procedure requires approximately 20-30 min to collect enough data to build a reliable decoder. It is, therefore, an interesting topic to build a calibration-free, or subject-independent, BCI. In this article, we construct a large motor imagery (MI)-based electroencephalography (EEG) database and propose a subject-independent framework based on deep convolutional neural networks (CNNs). The database is composed of 54 subjects performing the left- and right-hand MI on two different days, resulting in 21 600 trials for the MI task. In our framework, we formulated the discriminative feature representation as a combination of the spectral-spatial input embedding the diversity of the EEG signals, as well as a feature representation learned from the CNN through a fusion technique that integrates a variety of discriminative brain signal patterns. To generate spectral-spatial inputs, we first consider the discriminative frequency bands in an information-theoretic observation model that measures the power of the features in two classes. From discriminative frequency bands, spectral-spatial inputs that include the unique characteristics of brain signal patterns are generated and then transformed into a covariance matrix as the input to the CNN. In the process of feature representations, spectral-spatial inputs are individually trained through the CNN and then combined by a concatenation fusion technique. In this article, we demonstrate that the classification accuracy of our subject-independent (or calibration-free) model outperforms that of subject-dependent models using various methods [common spatial pattern (CSP), common spatiospectral pattern (CSSP), filter bank CSP (FBCSP), and Bayesian spatio-spectral filter optimization (BSSFO)].","2162-2388","","10.1109/TNNLS.2019.2946869","Institute for Information and Communications Technology Planning and Evaluation (IITP) Grant; Korea Government (MSIT) (Development of Intelligent Pattern Recognition Softwares for Ambulatory Brain-Computer Interface) and (Development of BCI based Brain and Cognitive Computing Technology for Recognizing User‘s Intentions using Deep Learning)(grant numbers:2015-0-00185,2017-0-00451); Samsung Research Funding Center of Samsung Electronics(grant numbers:SRFC-TC1603-02); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8897723","Brain–computer interface (BCI);convolutional neural networks (CNNs);deep learning (DL);electroencephalography (EEG);motor imagery (MI);subject-independent","Electroencephalography;Databases;Feature extraction;Electrodes;Brain modeling;Task analysis;Calibration","Adult;Algorithms;Bayes Theorem;Brain;Brain-Computer Interfaces;Databases, Factual;Deep Learning;Electroencephalography;Female;Humans;Imagination;Information Theory;Male;Movement;Neural Networks, Computer;Reproducibility of Results;Young Adult","264","","66","CCBY","13 Nov 2019","","","IEEE","IEEE Journals"
"EEG Classification-based Comparison Study of Motor-Imagery Brain-Computer Interface","K. Djelloul; A. N. Belkacem","Dept. of Technology, Tahri Mohammed University, Béchar, Algeria; Dept. of Computer and Network Engineering, College of Information Technology, United Arab Emirates University, Al Ain, UAE",2021 International Conference on Recent Advances in Mathematics and Informatics (ICRAMI),"3 Nov 2021","2021","","","1","6","For developing brain computer interface (BCI) applications, electroencephalography (EEG) is the most widely used measurement method due to its noninvasiveness, high temporal resolution, and portability. EEG signal contains sufficient neural information about each human task, which makes the extracting, and decoding of each task-related information is still challenging, especially to improve the existing BCI performances. In this paper, we present a comparison analysis to find the most relevant features and the most suitable classification method for decoding motor imagery for EEG-based BCI. Therefore, some signal processing and machine learning techniques have applied for features extraction and classification phases. For the decomposition of EEG signal, we used three type of features [EEG signal mean, root mean square (RMS) and Relative of band power (RBP)]. In addition, we investigated an analytical comparison between three methods of classification [Support Vector Machine (SVM), Linear Discriminant Analysis and K-Nearest Neighbors]. The methods were validated using a publicly available dataset (BCI Competition IV-III-a) to discriminate between two mental states (right and left hand movements) using 10-fold cross-validation. SVM method gave better classification accuracy of 76.4% using relative band powers as potential EEG features.","","978-1-6654-4171-1","10.1109/ICRAMI52622.2021.9585902","United Arab Emirates University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9585902","Electroencephalogram (EEG);Brain Computer Interface;Motor Imagery BCI;EEG Signal Classification;KNN;LDA;SVM","Support vector machines;Time-frequency analysis;Time series analysis;Signal processing algorithms;Feature extraction;Electroencephalography;Brain-computer interfaces","","3","","28","IEEE","3 Nov 2021","","","IEEE","IEEE Conferences"
"NAPLib: An open source toolbox for real-time and offline Neural Acoustic Processing","B. Khalighinejad; T. Nagamine; A. Mehta; N. Mesgarani","Department of Electrical Engineering, Columbia University, New York, USA; Department of Electrical Engineering, Columbia University, New York, USA; Department of Neurosurgery, Feinstein Institute for Medical Research, Manhasset, New York, USA; Department of Electrical Engineering, Columbia University, New York, USA","2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","19 Jun 2017","2017","","","846","850","In this paper, we introduce the Neural Acoustic Processing Library (NAPLib), a toolbox containing novel processing methods for real-time and offline analysis of neural activity in response to speech. Our method divides the speech signal and resultant neural activity into segmental units (e.g., phonemes), allowing for fast and efficient computations that can be implemented in real-time. NAPLib contains a suite of tools that characterize various properties of the neural representation of speech, which can be used for functionality such as characterizing electrode tuning properties, brain mapping and brain computer interfaces. The library is general and applicable to both invasive and non-invasive recordings, including electroencephalography (EEG), electrocorticography (ECoG) and magnetoecnephalography (MEG). In this work, we describe the structure of NAPLib, as well as demonstrating its use in both EEG and ECoG. We believe NAPLib provides a valuable tool to both clinicians and researchers who are interested in the representation of speech in the brain.","2379-190X","978-1-5090-4117-6","10.1109/ICASSP.2017.7952275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7952275","auditory neuroscience;EEG;ECoG;brain mapping;real-time processing","Speech;Electrodes;Electroencephalography;Real-time systems;Acoustics;Speech processing;Delays","","9","","22","IEEE","19 Jun 2017","","","IEEE","IEEE Conferences"
"EEG-Based Brain Disease Classification: A Proposed Model Using CNN-RNN Ensemble Process","K. R. Hole; N. Agnihotri","Computer Science & Engineering, Lovely Professional University, Punjab, India; Computer Science & Engineering, Lovely Professional University, Punjab, India","2024 11th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","14 May 2024","2024","","","1","6","Lately, there has been a dire need to enhance EEG classification for early brain disease detection to outweigh the limitations of manual feature engineering in prevailing methods. This paper proposes an innovative approach, integrating CNNs and RNNs in an ensemble framework, with streamlined CNNs for real-time processing. The proposed model mitigates limitations in EEG classification by using CNNs for automatic feature extraction, reducing the need for manual engineering, and improving spatial information capture. RNNs enhance pattern understanding by recognizing temporal dependencies. The ensemble of CNNs and RNNs improves robustness, mitigates overfitting, and enhances generalization. Streamlined CNN architectures enable real-time processing at 100 Hz, allowing near-instantaneous disease pre-emption. This work provides healthcare experts with an efficient tool for EEG-based disease classification, contributing to early detection and improving patient outcomes and healthcare efficiency.","2769-2884","979-8-3503-5035-7","10.1109/ICRITO61523.2024.10522464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522464","EEG;Brain Disease Classification;CNN-RNN Ensemble;Feature Extraction;Real-time Processing;Scenarios","Medical services;Manuals;Feature extraction;Brain modeling;Real-time systems;Electroencephalography;Robustness","","","","19","IEEE","14 May 2024","","","IEEE","IEEE Conferences"
"Classification of Emerging Neural Activity from Planning to Grasp Execution using a Novel EEG-Based BCI Platform","A. Cetera; A. Rabiee; S. Ghafoori; Y. Shahriari; R. Abiri","Dept. of Electrical, Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Dept. of Electrical, Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Dept. of Electrical, Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Dept. of Electrical, Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Dept. of Electrical, Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","5","There have been different reports of developing Brain-Computer Interface (BCI) platforms to investigate the noninvasive electroencephalography (EEG) signals associated with plan-to-grasp tasks in humans. However, these reports were unable to clearly show evidence of emerging neural activity from the planning (observation) phase - dominated by the vision cortices - to grasp execution - dominated by the motor cortices. In this study, we developed a novel vision-based-grasping BCI platform that distinguishes different grip types (power and precision) through the phases of plan-to-grasp tasks using EEG signals. Using our platform and extracting features from Filter Bank Common Spatial Patterns (FBCSP), we show that frequency-band specific EEG contains discriminative spatial patterns present in both the observation and movement phases. Support Vector Machine (SVM) classification (power vs precision) yielded high accuracy percentages of 74% and 68% for the observation and movement phases in the alpha band, respectively.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782523","National Institutes of Health; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782523","brain-computer interface (BCI);reach-to-grasp tasks;vision control;object isolation;filter bank common spatial pattern;grip type classification;alpha Frequency band;support vector machine","Support vector machines;Neural activity;Phase frequency detectors;Motors;Feature extraction;Electroencephalography;Brain-computer interfaces;Vectors;Planning;Frequency control","Humans;Electroencephalography;Brain-Computer Interfaces;Hand Strength;Support Vector Machine;Male;Adult;Motor Cortex;Signal Processing, Computer-Assisted;Female","1","","10","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"EEG Signal-Based Eye Blink Classifier Using Convolutional Neural Network For BCI Systems","B. -V. Ngo; T. -H. Nguyen; T. -N. Nguyen","Faculty of Electrical and Electronics Engineering, Ho Chi Minh City University of Technology and Education, Vietnam; Faculty of Electrical and Electronics Engineering, Ho Chi Minh City University of Technology and Education, Vietnam; Faculty of Electrical and Electronics Engineering, Ho Chi Minh City University of Technology and Education, Vietnam",2021 15th International Conference on Advanced Computing and Applications (ACOMP),"10 Jan 2022","2021","","","176","180","Electroencephalogram (EEG) signals are recorded from the brain activity and it plays an important role in both of diagnosing brain diseases and investigating brain activity. This paper proposed a method to evaluate eye blinks based on EEG signals and a Convolutional Neural Network (CNN). In particular, the EEG signals with left and right blinks were collected using an Emotiv Epoc+ measuring system. A Savitzky-Golay filter is utilized to smooth the EEG signals for enhancing the performance of eye blink classification. From the filtered EEG signals, the CNN model is applied to classify the left or right blinks for evaluating the relationship between the eye blinks and brain activity. The experimental results showed that the proposed classifier is effective for classifying eye blinks based on the EEG signals with the its accuracy reached 92.9%. Moreover, the eye blink activities after the classification can be applied in the Brain-Computer Interface (BCI) system for controlling mobile platforms such as electric wheelchairs for disabled people.","2688-0202","978-1-6654-0639-0","10.1109/ACOMP53746.2021.00031","Ho Chi Minh City University of Technology and Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668214","EEG;BCI;CNN;Savitzky-Golay filter;Eye blink","Atmospheric measurements;Wheelchairs;Brain modeling;Particle measurements;Control systems;Electroencephalography;Brain-computer interfaces","","2","","24","IEEE","10 Jan 2022","","","IEEE","IEEE Conferences"
"Focal artifact removal from ongoing EEG – a hybrid approach based on spatially-constrained ICA and wavelet de-noising","M. T. Akhtar; C. J. James","Institute of Sound and Vibration Research (ISVR), University of Southampton, Southampton, UK; Signal Processing and Control Group, Institute of Sound and Vibration Research (ISVR), University of Southampton, Southampton, UK",2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"13 Nov 2009","2009","","","4027","4030","Detecting artifacts produced in electroencephalographic (EEG) data by muscle activity, eye blinks and electrical noise, etc., is an important problem in EEG signal processing research. These artifacts must be corrected before further analysis because it renders subsequent analysis very error-prone. One solution is to reject the data segment if artifact is present during the observation interval, however, the rejected data segment could contain important information masked by the artifact. It has already been demonstrated that independent component analysis (ICA) can be an effective and applicable method for EEG de-noising. The goal of this paper is to propose a framework, based on ICA and wavelet denoising (WD), to improve the pre-processing of EEG signals. In particular we employ the concept of spatially-constrained ICA (SCICA) to extract artifact-only independent components (ICs) from the given EEG data, use WD to remove any brain activity from extracted artifacts, and finally project back the artifacts to be subtracted from EEG signals to get clean EEG data. The main advantage of the proposed approach is faster computation, as all ICs are not identified in the usual manner due to the square mixing assumption. Simulation results demonstrate the effectiveness of the proposed approach in removing focal artifacts that can be well separated by SCICA.","1558-4615","978-1-4244-3296-7","10.1109/IEMBS.2009.5333725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5333725","","Electroencephalography;Independent component analysis;Noise reduction;Data mining;Muscles;Signal processing;Error analysis;Error correction;Brain modeling;Computational modeling","Algorithms;Artifacts;Artificial Intelligence;Brain;Brain Mapping;Computer Simulation;Data Interpretation, Statistical;Electroencephalography;Electroencephalography;Humans;Pattern Recognition, Automated;Signal Processing, Computer-Assisted;Software;Time Factors","8","","11","IEEE","13 Nov 2009","","","IEEE","IEEE Conferences"
