"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Publicly Available Multimodal Emotional Dataset Triggered by Both Videos and Odors","W. Teng; Z. Lv; X. Zhang","Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China","2023 5th International Conference on Intelligent Control, Measurement and Signal Processing (ICMSP)","12 Jul 2023","2023","","","1024","1028","This study investigates multimodal emotion signal recognition by using odors as a stimulus material to explore the influence of the odor on human emotions. It is conducted in the context of traditional electroencephalography and electrooculography fusion for emotion recognition. We designed an experimental paradigm involving visual, auditory and olfactory senses, adding odors to traditional audiovisual medias to enhance emotion elicitation, and built a multimodal emotion dataset. The dataset contains electroencephalography and electrooculography data obtained from 15 subjects in video-odor stimulation and video-only stimulation experiments. 90 video clips and 10 odors were selected as stimulus materials. Besides, the Transformer classifier was adopted to classify the three categories of emotion, and give the average classification accuracy for the different features. Under differential entropy features, the multimodal average classification accuracy under video-odor stimulation was 3% higher than that under video-only stimulation. The results indicated that olfactory stimuli can be combined with video stimuli to enhance multimodal emotion recognition ability.","","979-8-3503-3603-0","10.1109/ICMSP58539.2023.10170849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10170849","electroencephalography;electrooculography;emotio n recognition;odor-evoked datasets;multimodal fusion","Emotion recognition;Electrooculography;Visualization;Olfactory;Signal processing;Media;Transformers","","","","15","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Wearable EEG-Based Classification of Odor-Induced Emotion","O. Chaichanasittikarn; M. Jiang; M. Seet; M. Saba; J. Hamano; A. Dragomir","N.1 Institute for Health, National University of Singapore; N.1 Institute for Health, National University of Singapore; N.1 Institute for Health, National University of Singapore; Procter & Gamble, International Operations, SA, Singapore; Procter & Gamble, International Operations, SA, Singapore; N.1 Institute for Health, National University of Singapore",2023 11th International IEEE/EMBS Conference on Neural Engineering (NER),"19 May 2023","2023","","","1","4","Wearable brain sensing and affective brain pro-cessing have recently seen surging interest due to advances in neurotechnologies and rapidly expanding application areas, among which consumer neuroscience, neuroergonomics and dig-ital health. Despite significant progress in understanding olfaction and affective cortical processing, several aspects related to odor-induced emotion remain to be clarified. Among these, are the feasibility of emotion classification using wearable electroen-cephalography (EEG), and the reliability of brain metrics previ-ously proposed in the context of different stimuli in cross-domain emotion recognition. In this study we investigated whether wearable EEG power spectral density (PSD) features can be used to reliably discriminate between odor-induced positive and negative emotions. To this goal, subject-independent trial data has been used within a cross-validation procedure with 3 machine learning algorithms (kNN, linear-SVM, RBF-SVM) to classify the neural response to different odor stimuli. We found that RBF-SVM and PSD features in the delta, theta, alpha and gamma bands yield a high accuracy of 86.1% in classifying positive- and negative-emotion induced by odor stimuli. Moreover, we found that brain metrics relevant for emotion-recognition in the context of other types of stimuli (such as visual) carry discriminative value also in the case of odor-induced emotion.","1948-3554","978-1-6654-6292-1","10.1109/NER52421.2023.10123826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10123826","","Measurement;Emotion recognition;Visualization;Neuroscience;Olfactory;Neural engineering;Electroencephalography","","3","","24","IEEE","19 May 2023","","","IEEE","IEEE Conferences"
"An Investigation of Olfactory-Enhanced Video on EEG-Based Emotion Recognition","M. Wu; W. Teng; C. Fan; S. Pei; P. Li; Z. Lv","Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"13 Mar 2023","2023","31","","1602","1613","Collecting emotional physiological signals is significant in building affective Human-Computer Interactions (HCI). However, how to evoke subjects’ emotions efficiently in EEG-related emotional experiments is still a challenge. In this work, we developed a novel experimental paradigm that allows odors dynamically participate in different stages of video-evoked emotions, to investigate the efficiency of olfactory-enhanced videos in inducing subjects’ emotions; According to the period that the odors participated in, the stimuli were divided into four patterns, i.e., the olfactory-enhanced video in early/later stimulus periods (OVEP/OVLP), and the traditional videos in early/later stimulus periods (TVEP/TVLP). The differential entropy (DE) feature and four classifiers were employed to test the efficiency of emotion recognition. The best average accuracies of the OVEP, OVLP, TVEP, and TVLP were 50.54%, 51.49%, 40.22%, and 57.55%, respectively. The experimental results indicated that the OVEP significantly outperformed the TVEP on classification performance, while there was no significant difference between the OVLP and TVLP. Besides, olfactory-enhanced videos achieved higher efficiency in evoking negative emotions than traditional videos. Moreover, we found that the neural patterns in response to emotions under different stimulus methods were stable, and for Fp1, FP2, and F7, there existed significant differences in whether adopt the odors.","1558-0210","","10.1109/TNSRE.2023.3253866","National Natural Science Foundation of China (NSFC)(grant numbers:61972437); Excellent Youth Foundation of Anhui Scientific Committee(grant numbers:2208085J05); National Key Research and Development Program of China(grant numbers:2021ZD0201502); Special Fund for Key Program of Science and Technology of Anhui Province(grant numbers:202203a07020008); Natural Science Foundation of Anhui Province(grant numbers:2108085MF207); Open Research Projects of Zhejiang Laboratory(grant numbers:2021KH0AB06); Open Projects Program of National Laboratory of Pattern Recognition(grant numbers:202200014); Open Fund Project of Key Laboratory of Civil Aviation Flight Technology and Flight Safety(grant numbers:FZ2022KF15); Cloud Ginger XR-1; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063978","Electroencephalogram (EEG);emotion recognition;human–computer interface (HCI);olfactory-enhanced video;neural pattern","Electroencephalography;Emotion recognition;Brain;Human computer interaction;Physiology;Visualization;Olfactory","Humans;Electroencephalography;Emotions;Recognition, Psychology;Entropy","30","","50","CCBYNCND","8 Mar 2023","","","IEEE","IEEE Journals"
"Habituation Normalization: A Novel Way to Improve Network Training on Resource-Constrained Devices","L. Zhang; S. Zhang; H. Lai; T. Luo; W. Chen; R. Xiao","the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China","2022 IEEE 10th International Conference on Information, Communication and Networks (ICICN)","12 Jan 2023","2022","","","465","472","As a technique for accelerating and stabilizing training, batch normalization (BN) is widely used in deep learning. However, on resource-constrained devices, BN cannot effectively estimate the mean and the variance of samples when training/fine-tuning with small batches of data, which leads to a decrease in the accuracy of the neural network. In the fruit fly olfactory system, the algorithm based on the “negative image” habituation model can filter redundant information and improve numerical stability. Inspired by the circuit mechanism, we propose a novel normalization method, habituation normalization (HN). HN first eliminates the “negative image” obtained by habituation and then calculates the statistics for normalizing. It solves the problem of accuracy degradation of BN when the batch size is small. Experiments show that HN can speed up neural network training and improve the model accuracy on vanilla LeNet-5, VGG16 and ResNet-50 in the Fashion MNIST, and CIFAR10 datasets. Compared with four standard normalization methods, HN keeps stable and high accuracy in different batch sizes, which shows that HN has strong robustness, and is more suitable for neural network applications under limited computing power and memory.","","978-1-6654-9082-5","10.1109/ICICN56848.2022.10006573","Natural Science Foundation of Fujian Province(grant numbers:2020J01161); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10006573","normalization;neural network training;resource constrained device;habituation;EEG signal application","Training;Deep learning;Recurrent neural networks;Olfactory;Information filters;Generative adversarial networks;Stability analysis","","","","23","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Quantifying User Behaviour in Multisensory Immersive Experiences","R. A. Gougeh; B. J. De Jesus; M. K. S. Lopes; M. -A. Moinnereau; W. Schubert; T. H. Falk","Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada; Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada; Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada; Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada; Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada; Institut National de la Recherche Scientifique (INRS-EMT), University of Québec, Montréal, Canada","2022 IEEE International Conference on Metrology for Extended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","5 Dec 2022","2022","","","64","68","With the advent of standalone virtual reality (VR) headsets, multisensory VR experiences are emerging with the hopes of better simulating real-world experiences. For example, innovations in haptic suits and scent diffusion devices are burgeoning. While stimulating multiple senses re-orientates the perceived quality of experience (QoE) by increasing factors such as realism, presence and immersion, the impact it has on user behaviour has yet to be fully quantified. Advances in wearables and instrumented VR headsets, however, have allowed for such user behaviours to be easily measured in real-time. In this paper, we describe a pilot experiment in which participants play a custom-developed VR game under two conditions: (1) conventional audio-visual and (2) multisensory, where haptic feedback is provided via a haptic sleeve and olfaction is enabled via a scent diffusion add-on for the VR headset. We describe a developed instrumented VR headset capable of measuring electroencephalography (EEG), electrocardiography (ECG), and electro-oculography (EOG) signals in real-time. From these signals, metrics of mental workload, engagement, and attention are extracted. We report changes seen in these behavioural measures between the two conditions, thus providing insights on factors driving the improved QoE seen with multisensory experiences.","","978-1-6654-8574-6","10.1109/MetroXRAINE54828.2022.9967498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967498","Mental workload;immersive virtual reality;olfactory stimuli;haptic feedback","Headphones;Electrooculography;Instruments;Games;Electrocardiography;Particle measurements;Real-time systems","","4","","30","IEEE","5 Dec 2022","","","IEEE","IEEE Conferences"
"Valence, Arousal, and Gender Effect on Olfactory Cortical Network Connectivity: A Study Using Dynamic Causal Modeling for EEG","G. Rho; A. L. Callara; C. Cecchetto; N. Vanello; E. P. Scilingo; A. Greco","Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy; Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy; Department of General Psychology, University of Padova, Padova, Italy; Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy; Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy; Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy",IEEE Access,"9 Dec 2022","2022","10","","127313","127327","The cortical network including the piriform (PC), orbitofrontal (OFC), and entorhinal (EC) cortices allows the complex processing of behavioral, cognitive, and context-related odor information and represents an access gate to the subcortical limbic regions. Among the several factors that influence odor processing, their hedonic content and gender differences play a relevant role. Here, we investigated how these factors influence EEG effective connectivity among the mentioned brain regions during emotional olfactory stimuli. To this aim, we acquired EEG data from twenty-one healthy volunteers, during a passive odor task of odorants with different valence. We used Dynamic Causal Modeling (DCM) for EEG and Parametric Empirical Bayes (PEB) to investigate the modulatory effects of odors’ valence on the connectivity strengths of the PC-EC-OFC network. Moreover, we controlled for the influence of arousal and gender on such modulatory effects. Our results highlighted the relevant role of the forward and backward PC-EC connections in odor’s brain processing. On the one hand, the EC-to-PC connection was inhibited by both pleasant and unpleasant odors, but not by the neutral one. On the other hand, the PC-to-EC forward connection was found to be modulated (posterior probability (Pp)>0.95) by the arousal level associated with an unpleasant odor. Finally, the whole network dynamics showed several significant gender-related differences (Pp>0.95) suggesting a better ability in odor discrimination for the female gender.","2169-3536","","10.1109/ACCESS.2022.3226207","European Union (EU) Horizon 2020 Project “POTION-Promoting Social Interaction through Emotional Body odors”(grant numbers:824153); Italian Ministry of Education and Research (MIUR) in the framework of the CrossLab Project (Departments of Excellence); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9968251","DCM;EEG;effective connectivity;gender;hedonic olfaction","Olfactory;Electroencephalography;Gender issues;Functional magnetic resonance imaging;Brain modeling;Task analysis;Logic gates","","1","","104","CCBY","1 Dec 2022","","","IEEE","IEEE Journals"
"An Assessment of Linear and Nonlinear Features for Detecting Olfactory Stimulus in EEG","B. Akbugday; A. Akan; S. Pehlivan; R. Sadighzadeh","Dept. of Electrical and Electronics Eng., Izmir University of Economics, Izmir, Turkey; Dept. of Electrical and Electronics Eng., Izmir University of Economics, Izmir, Turkey; Dept. of Biomedical Eng., Izmir University of Economics, Izmir, Turkey; Dept. of Business Admin., Izmir Katip Celebi University, Izmir, Turkey",2022 Medical Technologies Congress (TIPTEKNO),"29 Nov 2022","2022","","","1","4","The sense of smell is one of the oldest senses of humankind and is able to provide valuable information from the mood of a person to purchase intention. In this study, five non-linear features; 3 Hjorth Parameters namely, activity, complexity, and mobility, Higuchi's Fractal Dimension, and Lempel-Ziv Complexity were used to differentiate EEG signals of participants with or without being subjected to olfactory stimuli using several machine learning methods. Experimental results were compared to our previous study where classification was performed using EEG sub-band powers. It was concluded that non-linear features were superior in differentiating olfactory stimuli, especially for frontal, temporal, and occipital channels.","2687-7783","978-1-6654-5432-2","10.1109/TIPTEKNO56568.2022.9960190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9960190","electroencephalogram (EEG);neuromarketing;olfactory stimulus;machine learning;Higuchi fractal dimension;Hjorth parameters;Lempel-Ziv complexity","Support vector machines;Protocols;Mood;Olfactory;Feature extraction;Electroencephalography;Fractals","","","","17","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Brain-computer interface for olfaction: detecting olfactory related EEG components","I. Ninenko; D. Kleeva; N. Bukreev; G. Gritsenko; M. Lebedev","Vladimir Zelman Center for Neurobiology and Brain Rehabilitation Skoltech, Center for Bioelectric Interfaces HSE University, Moscow, Russia; Vladimir Zelman Center for Neurobiology and Brain Rehabilitation Skoltech, Center for Bioelectric Interfaces HSE University, Moscow, Russia; Sensorylab Inc, Moscow, Russia; Technical University of Munich (Technische Universitä t Mü nchen), Munich, Germany; Vladimir Zelman Center for Neurobiology and Brain Rehabilitation Skoltech, Moscow, Russia",2022 Fourth International Conference Neurotechnologies and Neurointerfaces (CNN),"17 Oct 2022","2022","","","108","110","EEG correlates of olfaction are of fundamental and practical interest for many reasons. In the field of neural technologies, olfactory-based brain-computer interfaces (BCIs) represent an approach that could be useful for neurorehabilitation of anosmia, dysosmia and hyposmia. While the idea of a BCI that decodes neural responses to different odors and/or enables odor-based neurofeedback is appealing, the results of previous EEG investigations into the olfactory domain are rather inconsistent, particularly when non-primary processing of olfactory signals is investigated. Here we report the results from an EEG study where an olfaction-based instructed-delay task was implemented. We utilized a modern olfactory display and a sensor of respiration to present odors in a strictly controlled fashion. Spatio-spectral EEG properties were analyzed to assess the olfactory-related components. Under these experimental conditions, EEG components representing processing of olfactory information were found around channel C4, where changes were detected for the 12-Hz spectral component. Additionally, significant differences in EEG patterns were observed when responses to odors were compared to the responses to odorless stimuli. We conclude EEG recordings are suitable for detecting active processing of odors. As such they could be integrated in a BCI that strives to rehabilitate olfactory disabilities or uses odors for hedonistic purposes.","","978-1-6654-6329-4","10.1109/CNN56452.2022.9912520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9912520","neurofeedback;BCI;olfaction;EEG","Olfactory;Electroencephalography;Brain-computer interfaces;Recording;Task analysis;Neurotechnology;Neurofeedback","","1","","3","IEEE","17 Oct 2022","","","IEEE","IEEE Conferences"
"An Olfactory EEG Signal Classification Network Based on Frequency Band Feature Extraction","B. Sun; Z. Wei; Z. Deng; H. Hou","School of Electrical and Information Engineering, Tianjin University, Tianjin, P. R. China; School of Electrical and Information Engineering, Tianjin University, Tianjin, P. R. China; Tianjin Fire Science and Technology Research Institute of MEM, Tianjin, P. R. China; School of Electrical and Information Engineering, Tianjin University, Tianjin, P. R. China",2022 41st Chinese Control Conference (CCC),"11 Oct 2022","2022","","","7407","7411","Classification of olfactory-induced electroencephalogram (EEG) signals has shown great potential in many fields. Since different frequency bands within the EEG signals contain different information, extracting specific frequency bands for classification performance is important. Moreover, due to the large inter-subject variability of the EEG signals, extracting frequency bands with subject-specific information rather than general information is crucial. Considering these, the focus of this letter is to classify the olfactory EEG signals by exploiting the spectral-domain information of specific frequency bands. In this letter, we present an olfactory EEG signal classification network based on frequency band feature extraction. A frequency band generator is first designed to extract frequency bands via the sliding window technique. Then, a frequency band attention mechanism is proposed to optimize frequency bands for a specific subject adaptively. Last, a convolutional neural network (CNN) is constructed to extract the spatio-spectral information and predict the EEG category. Comparison experiment results reveal that the proposed method outperforms a series of baseline methods in terms of both classification quality and inter-subject robustness. Ablation experiment results demonstrate the effectiveness of each component of the proposed method.","1934-1768","978-988-75815-3-6","10.23919/CCC55666.2022.9901764","National Natural Science Foundation of China(grant numbers:61971303); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9901764","EEG;frequency band extraction;attention mechanism;subject-specific;deep learning","Olfactory;Pattern classification;Feature extraction;Electroencephalography;Robustness;Generators;Entropy","","1","","25","","11 Oct 2022","","","IEEE","IEEE Conferences"
"Multisensory Immersive Experiences: A Pilot Study on Subjective and Instrumental Human Influential Factors Assessment","R. A. Gougeh; T. H. Falk","INRS-EMT, University of Quebec, Montreal, Canada; INRS-EMT, University of Quebec, Montreal, Canada",2022 14th International Conference on Quality of Multimedia Experience (QoMEX),"4 Oct 2022","2022","","","1","6","Recent technological advances have allowed for virtual reality applications to burgeon. With virtual reality (VR), so-called human influential factors play a crucial role in the final perceived immersive media experience (IMEx). While two individuals can use the same VR headset, play the same game in the same location, and have the same goals, the two individuals can have very different experiences, with varying perceptions of immersion, presence, realism, engagement, and cybersickness. This can be particularly true in multisensory immersive experiences where, in addition to audio-visual stimuli, olfactory and haptic feedback can be used. In this paper, we describe a pilot study in which a VR game was developed to combine audio-visual, olfactory, and haptic feedback to the user in real-time. After game play, participants were asked about their IMEx using five scales: realism, immersion, presence, engagement, and overall quality of experience (QoE). Moreover, using an instrumented VR headset we measure electroencephalography (EEG), electrocardiography (ECG), and electrooculography (EOG) signals and compute several instrumental measures of human influential factors, including an engagement index, arousal and valence indices, frontal alpha asymmetry, heart rate, several EEG sub-band powers, and eye blink rate. Using the subjective ratings, we measure the contribution that each IMEx subscale has on overall QoE, as a function of the type of sensory stimuli used. Results on 11 participants suggest very different contributions once smells and haptics are incorporated, relative to traditional audio-visual experiences. We also report on several instrumental measures that showed significant correlations with the IMEx subscales, suggesting that, in the future, real-time instrumental QoE measurement of multisensory experiences could be possible.","2472-7814","978-1-6654-8794-8","10.1109/QoMEX55416.2022.9900907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9900907","Multisensory experience;olfaction;haptics;virtual reality;immersive media experience (IMEx)","Headphones;Atmospheric measurements;Instruments;Olfactory;Games;Particle measurements;Real-time systems","","5","","45","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"TESANet: Self-attention network for olfactory EEG classification","C. Tong; Y. Ding; K. L. Jun Liang; Z. Zhang; H. Zhang; C. Guan","School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Wilmar International, Singapore; Agency for Science, Technology and Research, Institute for Infocomm Research, Singapore; Agency for Science, Technology and Research, Institute for Infocomm Research, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore",2022 International Joint Conference on Neural Networks (IJCNN),"30 Sep 2022","2022","","","1","7","The olfactory system is known to be associated with emotion during odor stimulation. A well-designed computational model that can correctly recognize preference induced by odor stimulation can be vital in the food and perfume industries. Electroencephalogram (EEG) can be used to study the brain's response to odor stimulation due to its good temporal resolution and low acquisition cost. In this study, we proposed a novel self-attention deep learning framework: Temporal Segment Attention Network (TESANet) to classify the brain state of subjects when they are exposed to pleasant and unpleasant odors. Odor stimulation is a continuous process, the temporal dynamics of the EEG signal should reflect the continuous changes of the brain responses to the given odor, thus we design the model to capture the intercorrelation between time segments of the EEG by utilizing the self-attention mechanism. TESANet consists of a filter-bank layer to extract spectral features, a spatial convolution layer to extract spatial features, a temporal segmentation layer to split the data into overlapping time windows, a Long Short-Term Memory (LSTM) layer to encode the temporal segments, a self-attention layer to decode the temporal dynamics by learning the intercorrelation between time segments, and finally a fully connected layer for classification. Experiments on an olfactory EEG dataset demonstrated that the proposed method outperforms other competing deep learning methods for odor pleasantness classification.","2161-4407","978-1-7281-8671-9","10.1109/IJCNN55064.2022.9892920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9892920","Brain Computer Interface;EEG;Olfactory;Deep Learning;Attention","Deep learning;Industries;Costs;Convolution;Olfactory;Feature extraction;Brain modeling","","3","","42","IEEE","30 Sep 2022","","","IEEE","IEEE Conferences"
"Multilayer Network Framework Reveals Cross-Frequency Coupling Hubs in Cortical Olfactory Perception","M. Jiang; S. Dimitriadis; M. S. Seet; J. Hamano; M. Saba; N. V. Thakor; A. Dragomir","Institute for Health, National University of Singapore; Integrative Neuroimaging Lab, Thes-saloniki, Greece; Institute for Health, National University of Singapore; Procter & Gamble, International Operations SA; Neuroinformatics Group, CUBRIC Neuroimaging Centre, School of Psychology, Cardiff, UK; Institute for Health, National University of Singapore; Institute for Health, National University of Singapore",2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"8 Sep 2022","2022","","","3338","3341","Olfactory perception is shaped by dynamic in-teractions among networks of widely distributed brain regions involved in several neurocognitive processes. However, the neural mechanisms that enable effective coordination and integrative processing across these brain regions, which have different functions and operating characteristics, are not yet fully understood. In this study we use electroencephalography (EEG) signals and a multilayer network formalism to model cross-frequency coupling across the brain and identify brain regions that operate as connecting hubs, thus facilitating inte-grative function. To this goal, we investigate $\alpha-\gamma$ coupling and $\theta-\gamma$ coupling during exposure to olfactory stimuli of different pleasantness levels. We found that a wider distributed network of hubs emerges in the higher pleasantness condition and that significant differences in the hub connectivity are located in the middle frontal and central regions. Our results indicate the consistent functional role that $\gamma$ band activity plays in information integration in olfactory perception.","2694-0604","978-1-7281-2782-8","10.1109/EMBC48229.2022.9871445","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9871445","Olfactory Perception;Cross-Frequency Cou-pling;Functional Connectivity;Multilayer Networks;EEG","Couplings;Olfactory;Nonhomogeneous media;Brain modeling;Electroencephalography;Biology","Brain;Electroencephalography;Emotions;Olfactory Perception","2","","21","IEEE","8 Sep 2022","","","IEEE","IEEE Conferences"
"Human body odors of happiness and fear modulate the late positive potential component during neutral face processing: a preliminary ERP study on healthy subjects","A. L. Callara; C. Cecchetto; E. Dal Bò; L. Citi; C. Gentili; N. Vanello; E. P. Scilingo; A. Greco","Research Center “E. Piaggio”, University of Pisa, Italy; Department of General Psychology, University of Padova, Italy; Department of General Psychology, University of Padova, Italy; School of Computer Science and Electronic Engineering, University of Essex, UK; Department of General Psychology, University of Padova, Italy; Research Center “E. Piaggio”, University of Pisa, Italy; Research Center “E. Piaggio”, University of Pisa, Italy; Research Center “E. Piaggio”, University of Pisa, Italy",2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"8 Sep 2022","2022","","","4093","4096","Human body odors (HBOs) are powerful stimuli that can affect emotional, cognitive and behavioral processes. However, the characterization of the physiological response to HBOs is still to be fully investigated. Here, we analyzed the self-assessed emotion perception and the EEG event-related potentials (ERP) on 17 healthy young women during a simultaneous visual-olfactory stimulation. Particularly, we evaluated the effect of happiness and fear HBO on the amplitude of ERP waveforms elicited by neutral face processing. In addition, we evaluated the subjective valence and arousal perception of the presented neutral faces by means of the self-assessment-manikin test. We observed a significant increase in the amplitude of the late positive potential (LPP) for central left sites (i.e., C3) during the administration of HBOs with respect to clean air. On the other hand, we did not observe any significant change in the subjective valence and arousal scores as well as for the early components of the ERP (i.e., P100, N170, Vertex-Positive-Potential). Our preliminary results suggest that fear and happiness HBO can induce a protracted increase in the LPP, and possibly reflect an automatic and sustained engagement with emotionally significant content.","2694-0604","978-1-7281-2782-8","10.1109/EMBC48229.2022.9871495","Italian MIUR (i.e., Ministry of Education and Research); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9871495","","Physiology;Electroencephalography;Behavioral sciences;Faces","Body Odor;Evoked Potentials;Facial Recognition;Fear;Female;Happiness;Healthy Volunteers;Humans","3","","34","IEEE","8 Sep 2022","","","IEEE","IEEE Conferences"
"Detection of Olfactory Stimulus from EEG Signals for Neuromarketing Applications","S. Pehlivan; B. Akbugday; A. Akan; R. Sadighzadeh","Dept. of Biomedical Engineering, Izmir University of Economics, Izmir, Turkey; Dept. of Electrical and Electronics Eng., Izmir University of Economics, Izmir, Turkey; Dept. of Electrical and Electronics Eng., Izmir University of Economics, Izmir, Turkey; Dept. of Business Admin., Izmir Katip Celebi University, Izmir, Turkey",2022 30th Signal Processing and Communications Applications Conference (SIU),"29 Aug 2022","2022","","","1","4","In this study, a method is proposed to detect the presence of olfactory stimuli from Electroencephalogram (EEG) signals to be used in neuromarketing applications. Odor is used in different ways in neuromarketing applications since it stimulates various emotions. Multi-channel EEG signals were recorded from the volunteers while they were subjected to two open boxes of unscented and scented products in succession. After the necessary preprocessing steps, EEG sub-band powers were calculated for 14 EEG channels. These features were classified using machine learning methods, and the EEG segments in which the olfactory stimulus was present were classified. The results show that the proposed method gives successful results with 92% accuracy, 93% precision, 92% recall, and 92% F1-score using the Random Forest classifier.","2165-0608","978-1-6654-5092-8","10.1109/SIU55565.2022.9864841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9864841","Neuromarketing;Electroencephalogram (EEG);olfactory stimulus;Machine learning","Time-frequency analysis;Machine learning algorithms;Olfactory;Neuromarketing;Feature extraction;Particle measurements;Electroencephalography","","4","","14","IEEE","29 Aug 2022","","","IEEE","IEEE Conferences"
