"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Olfactory assessment using near-infrared spectroscopy","E. Kobayashi; M. Karaki; T. Touge; K. Deguchi; K. Ikeda; N. Mori; S. Doi","Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Medicine, Kagawa University, Kita, Kagawa, Japan; Faculty of Engineering, Kagawa University, Takamatsu, Kagawa, Japan",2012 ICME International Conference on Complex Medical Engineering (CME),"23 Aug 2012","2012","","","517","520","Objective olfactory test is rare. Recently, near-infrared spectroscopy has been used to study functional activations of the brain. We used multi-channel near-infrared spectroscopy to monitor the activity of the frontal cortex as mirrored by hemodynamic responses subjected to olfactory stimulation. The aim of this study is to establish the objective olfactory Assessment using Multichannel near-infrared spectroscopy. This study was conducted on 19 healthy subjects and 36 subjects who had disease. Isovaleric acid was used as odor stimulation. The changes in concentrations of total hemoglobin measured by Multichannel near-infrared spectroscopy were independently related to total recognition threshold of T&T olfactometory. The usefulness of near-infrared spectroscopy as objective olfactory test is suggested.","","978-1-4673-1618-7","10.1109/ICCME.2012.6275743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6275743","Objective olfactory test;T&T olfactometry;near-infrared spectroscopy (NIRS);total hemoglobin","Olfactory;Educational institutions;Spectroscopy;Statistical analysis;Materials;Monitoring;Hemodynamics","","3","","9","IEEE","23 Aug 2012","","","IEEE","IEEE Conferences"
"Research on bionic rotorcraft robot based olfactory detection","Q. Yu; L. Cheng; X. Wang; Y. Chen; H. Wu","School of Mechanical Engineering City College, Wuhan University of Science and Technology, Wuhan; School of Information Science and Engineering, Wuhan University of Science and Technology, Wuhan; School of Information Science and Engineering, Wuhan University of Science and Technology, Wuhan; School of Information Science and Engineering, Wuhan University of Science and Technology, Wuhan; School of Information Science and Engineering, Wuhan University of Science and Technology, Wuhan",2017 2nd International Conference on Advanced Robotics and Mechatronics (ICARM),"1 Feb 2018","2017","","","289","293","It is proposed of a bionic rotor unmanned aerial vehicle (UAV) robot system based on olfactory detection for the monitoring and tracking of airborne in this paper. First, the system processes the data of olfactory according to the combination of onboard controller and the olfactory sensor module. Then, the processed olfactory information is used as the guidance condition of unmanned aerial vehicle direction control, and the autonomous navigation of the UAV is realized by the interpolation navigation control algorithm. At the same time, the flight state and surrounding concentration information of the autonomous rotor are transmitted in real time. Finally, the experimental results show that the design of the olfactory detection system in this paper can effectively accomplish the task of air concentration detection.","","978-1-5386-3260-4","10.1109/ICARM.2017.8273176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8273176","Onboard controller;Autonomous rotorcraft;Interpolation navigation;Olfactory detection","Olfactory;Rotors;Unmanned aerial vehicles;Robot sensing systems;Navigation;Interpolation","","1","","9","IEEE","1 Feb 2018","","","IEEE","IEEE Conferences"
"Stretchable Resistive NO2-Mediated Biomimetic Olfactory Synaptic Electronics","L. Gao; C. Liu; Y. Peng; J. Yu","School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Optoelectronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China","2024 International Conference on Networking, Sensing and Control (ICNSC)","28 Nov 2024","2024","","","1","4","Neuromorphic electronic devices have already exhibited tremendous potential in mimicking the basic sensory and neuro-memory functions of living beings. However, while olfactory sensing electronics with ideal sensitivity and high selectivity achieved significant breakthroughs, synaptic devices that mimic the olfactory system have rarely been reported. Herein, a stretchable resistive olfactory neuromorphic device is proposed, which combines the common ductility of stretchable gold nanowires and porous polymer films to enable the olfactory synaptic function under different stretching states. The device achieves NO2-mediated synaptic plasticity and realize typical synaptic behaviors, including functions such as paired-pulse facilitation (PPF), short-term potential (STP) and long-term depression (LTD), and is able to mimic the cumulative damage that can be caused by exposure to NO2 even in the tensile strains up to 50%. The proposed stretchable electrons pave a new way for next-generation olfactory biomimetic systems.","2766-8665","979-8-3503-6522-1","10.1109/ICNSC62968.2024.10760134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10760134","Stretchable;biomimetic olfactory;synaptic electronics","Electric potential;Gold;Neuromorphics;Tensile strain;Biomimetics;Olfactory;Polymer films;Sensors;Nanowires;Next generation networking","","","","23","IEEE","28 Nov 2024","","","IEEE","IEEE Conferences"
"A novel olfactory neural network for classification of Chinese liquors using electronic nose","Y. -Q. Jing; Q. -H. Meng; P. -F. Qi; M. Zeng","Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China",2015 IEEE SENSORS,"7 Jan 2016","2015","","","1","4","We proposed a novel bio-inspired olfactory neural network to perform data processing in our designed electronic nose (e-nose). This olfactory neural network mimics the main structures of the mammal animals' olfactory system. It contains olfactory sensing neurons, mitral cells and granule cells. The proposed method can directly use the raw data collected from sensors in the e-nose without any data preprocessing or feature extraction. The output neurons of the network can change the sensors' responses into two new time series, of which we only use the variances to perform classification. This significantly simplifies the data processing procedure in e-noses. In order to test the performance of the e-nose and the proposed olfactory neural network, five kinds of Chinese liquors of the same aroma style were used. The classification rates of the proposed method and traditional data processing method combined with linear discrimination analysis (LDA) are 94% and 84%, respectively.","","978-1-4799-8203-5","10.1109/ICSENS.2015.7370675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7370675","olfactory neural network;electronic nose;Chinese liquor;data processing","Olfactory;Biological neural networks;Sensors;Data processing;Neurons;Electronic noses;Artificial neural networks","","","","12","IEEE","7 Jan 2016","","","IEEE","IEEE Conferences"
"A Method for Constructing an Olfactory Dataset Based on fNIRS","W. Li; H. He; G. Li; L. Kuang; J. Zhang","School of Computer and Communication Engineering, Changsha University of Science and Technology, Changsha, China; School of Computer and Communication Engineering, Changsha University of Science and Technology, Changsha, China; School of Control Science and Engineering, Zhejiang University, Hangzhou, China; School of Computer and Communication Engineering, Changsha University of Science and Technology, Changsha, China; School of Computer and Communication Engineering, Changsha University of Science and Technology, Changsha, China",2023 9th International Conference on Systems and Informatics (ICSAI),"9 Feb 2024","2023","","","1","6","Biomimetic olfaction models have been applied to various fields such as image recognition, text classification, electroencephalography (EEG) recognition, and spatio-temporal sequence prediction. However, the challenge of obtaining olfactory data complicates the construction of olfactory datasets, ultimately resulting in a scarcity of applications for biomimetic olfaction models in olfactory tasks. In this work, we begin by conducting a comprehensive comparison of existing biomimetic olfactory models from various aspects such as structure, degree of biomimicry, and performance. Following this, prefrontal lobe olfactory data from ten subjects were collected for three different odors using functional Near-Infrared Spectroscopy (fNIRS). Finally, the data underwent denoising through the use of various data processing methods, and the quantity of the olfactory dataset was expanded. The olfactory dataset constructed in this study can be used to evaluate the performance of biomimetic olfactory models in processing olfactory tasks, which may aid in advancing the development of these models in real-world olfactory applications.","","979-8-3503-8370-6","10.1109/ICSAI61474.2023.10423371","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10423371","Biomimetic Olfactory Models;Image Recognition;Text Classification;Electroencephalography Recognition;Olfactory Dataset","Image recognition;Biomimetics;Biological system modeling;Olfactory;Brain modeling;Functional near-infrared spectroscopy;Task analysis","","","","26","IEEE","9 Feb 2024","","","IEEE","IEEE Conferences"
"A Two-Phase Segmentation Method for Drosophila Olfactory Glomeruli","H. -C. Shao; Y. -M. Wang; Y. -C. Chen","Dept. Statistics and Information Science, Fu Jen Catholic University, Taipei, Taiwan; Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan; Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan",2019 IEEE International Conference on Image Processing (ICIP),"26 Aug 2019","2019","","","265","269","In order to understand olfactory coding and functional connectome within the fly brain, scientists need not only a 3D stereotypical brain atlas but also anatomical local landmarks to describe hard-wiring circuits of olfactory neurons. Olfactory glomeruli are such indispensable local landmarks; however, it is hard to segment them from confocal microscopy images. We propose in this paper a systematic approach for semi-automatic olfactory glomerulus segmentation. This method consists of two phases. The former phase aims to highlight within-glomerulus regions, appraise the amount of recognizable glomeruli in each z-slice, and to suggest a seed used to generate an initial contour for every recognizable glomerulus. The latter phase, starting from the initial contour of each recognizable glomerulus, propagates the initial contour information to adjacent slices recursively until the glomerulus' contours on all z-slices are obtained. Experiment results shows that our results are similar to those of manual segmentation. The proposed strategy is effective.","2381-8549","978-1-5386-6249-6","10.1109/ICIP.2019.8802955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8802955","olfactory glomerulus;confocal fluorescence image;pseudo-background;segmentation.","Olfactory;Image segmentation;Silicon;Brain modeling;Solid modeling;Three-dimensional displays","","","","20","IEEE","26 Aug 2019","","","IEEE","IEEE Conferences"
"Multisensory images evoked by olfactory stimuli: Crossmodal correspondences in human information processing","K. Ichihashi; H. Ichihashi","Toyo University Faculty of Information Science and Arts, Keio University School of Medicine, Kawagoe-shi, Japan; SOFT KIDS, Yasu City, Shiga Prefecture, Japan","15th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","1 Sep 2014","2014","","","1","6","The purpose of this study was to investigate multisensory effect of fragrance. Can olfactory stimulation induce visual, auditory, taste and tactile image? Fifty-eight participants smelled ten different essential oils, including Grapefruit, Neroli, Clarysage, Roman Chamomile, Sandalwood, Marjoram, Damaskrose, Lemongrass, Bergamot, and Frankincense; the preferences and the evoked color, sound, taste and tactile images in each fragrance were assessed. In addition, the close relationships between a favorable fragrance and a bright color image such as orange and yellow, a round shape image, an acidic and sweet taste image, a high pitch sound image and a silky, downy tactile image were identified. We suggested that the olfactory system is highly linked with the preference system. We represented that olfactory system was highly linked with preference system. We considered that olfactory stimulation evokes visual, auditory, taste and tactile images that accompany the activation of the preference system. We considered that multisensory or crossmodal correspondence is very general in human information processing. It is very important to consider crossmodal correspondences to develop more attractive arts and various types of products for humans.","","978-1-4799-5604-3","10.1109/SNPD.2014.6888735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6888735","fragrance;olfactory stimulation;essential oil;multisensory;crossmodal correspondence","Shape;Olfactory;Image color analysis;Color;Correlation coefficient;Visualization;Correlation","","","","18","IEEE","1 Sep 2014","","","IEEE","IEEE Conferences"
"Imaging Odor Coding and Synaptic Plasticity in the Mammalian Brain with a Genetically-Encoded Probe","J. P. McGann; N. Pirez; M. Wachowiak","Biology Department, Boston University, Boston, MA, USA; Biology Department, Boston University, Boston, MA, USA; Biology Department, Boston University, Boston, MA, USA",2006 International Conference of the IEEE Engineering in Medicine and Biology Society,"15 Dec 2016","2006","","","664","667","We have used the genetically-encoded fluorescent exocytosis indicator synaptopHluorin (spH), expressed selectively in mouse olfactory receptor neurons, to image odor representations at the input to the olfactory bulb. The olfactory bulb is a powerful system for in vivo fluorescence imaging because its inputs are segregated into receptor-specific functional units (glomeruli) that are optically accessible and receive massively convergent input from sensory neurons. In a line of transgenic mice expressing spH under the control of a receptor neuron-specific promoter (OMP), odorant-evoked patterns of receptor neuron input to ~10% of the olfactory bulb can be imaged with excellent spatial resolution and sensitivity during single brief odorant presentations. Odor representations are similar across mice and can be imaged repeatedly in the same animal for months. In olfactory bulb slices from OP-spH mice, shock-evoked spH signals are rapid and linear reporters of transmitter release, although control for changes in extracellular pH is critical for proper interpretation of the spH signals. These features have allowed us to characterize the functional organization and mechanisms of presynaptic modulation of transmitter release at the first olfactory synapse. The capacity for long-term chronic imaging permits the direct visualization of the function regeneration and remapping of input to the olfactory bulb after lesions of the nasal epithelium","1557-170X","1-4244-0032-5","10.1109/IEMBS.2006.259465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4461838","Neural imaging and sensing;Neural Imaging;Neural Injury","Probes;Olfactory;Mice;Optical imaging;Neurons;Optical transmitters;Fluorescence;In vivo;Optical sensors;Image converters","Action Potentials;Animals;Brain Mapping;Evoked Potentials, Somatosensory;Gene Targeting;Mice;Mice, Transgenic;Microscopy, Fluorescence;Molecular Probe Techniques;Neuronal Plasticity;Odors;Olfactory Bulb;Smell;Synaptic Transmission","2","","4","IEEE","15 Dec 2016","","","IEEE","IEEE Conferences"
"Do olfactory receptors respond to explosives?","P. Lopalco; S. Lobasso; A. Corcelli; M. Dibattista; R. Araneda; Z. Peterlin; S. Firestein","Dipartimento di Biochimica medica, Biologia Medica e Fisica medica, Università degli Studi di Bari Aldo Moro, Italy; Dipartimento di Biochimica medica, Biologia Medica e Fisica medica, Università degli Studi di Bari Aldo Moro, Italy; Dipartimento di Biochimica medica, Biologia Medica e Fisica medica, Università degli Studi di Bari Aldo Moro, Italy; Settore di Neurobiologia, SISSA-Trieste; Department of Biological Sciences, Columbia University, NY, USA; Department of Biological Sciences, Columbia University, NY, USA; Department of Biological Sciences, Columbia University, NY, USA",2007 2nd International Workshop on Advances in Sensors and Interface,"14 Jan 2008","2007","","","1","4","Olfactory receptors (ORs) comprise a large gene family (-1200 proteins encoded by OR genes) and thus are excellent candidates for the fabrication of sensitive biosensors for explosives and other chemicals of interest. Our research project aims to address these two fundamental questions: Which are the volatile components of landmines recognized specifically by animals? How do olfactory neurons located in their nasal cavity respond to the ""perfume"" of mines? As regards the first question, six different plastic components of six different kinds of landmines have been analyzed. To address the second question, the response of olfactory neurons to these volatile organic compounds present in the vapors of mines, as well as to TNT and RDX, has been studied both in the pig and in the rat. Studies on rat olfactory mucosa have been carried out with electro-olfactogram (EOG) and calcium imaging techniques, while changes in the cAMP levels following exposure to odorants and explosives were used as criterion to evaluate the interaction of TNT and RDX with olfactory receptors in a preparation of isolated pig olfactory cilia. Our studies demonstrate, for the first time, that mammalian olfactory receptors can be activated by explosives and chemical given off from explosive devices and represent a deeper understanding of the molecular mechanisms by which landmine volatiles interact with sensory olfactory neurons and their receptors, necessary for the preparation of a successful biosensor.","","978-1-4244-1244-0","10.1109/IWASI.2007.4420032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4420032","","Olfactory;Explosives;Landmine detection;Neurons;Biosensors;Proteins;Fabrication;Chemicals;Animals;Plastics","","1","","6","IEEE","14 Jan 2008","","","IEEE","IEEE Conferences"
"Objetive assessment of olfactory function using functional magnetic resonance (fMRI)","S. Borromeo; J. A. Hernandez-Tamames; G. Luna; F. Machado; N. Malpica; A. Toledano","Electronic Technology Department, Rey Juan Carlos University, Mostoles, Spain; Electronic Technology Department, Rey Juan Carlos University, Mostoles, Spain; Electronic Technology Department, Rey Juan Carlos University, Mostoles, Spain; Electronic Technology Department, Rey Juan Carlos University, Mostoles, Spain; Electronic Technology Department, Rey Juan Carlos University, Mostoles, Spain; Servicio de Otorrinología, Fundación Hospital de Alcorcón, Alcorcon, Spain",2009 IEEE International Workshop on Medical Measurements and Applications,"21 Jul 2009","2009","","","79","82","In this work, a device for generating automated olfactory stimuli in functional magnetic resonance imaging (fMRI) studies is described. The novel issues of our design are: synchronization between the acquisition and the olfactory task, automated control of experimental parameters (odorants sequences, frequency, time and concentration of stimuli). Finally, we present the preliminary results obtained on a General Electric 3 Tesla MRI scanner belong to The Alzheimer Project of the Fundacion Reina Sofia.","","978-1-4244-3598-2","10.1109/MEMEA.2009.5167959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5167959","component;fMRI;olfatometer;feedback","Olfactory;Magnetic resonance;Frequency synchronization;Humans;Alzheimer's disease;Parkinson's disease;Magnetic resonance imaging;Design for experiments;Neuroimaging;Biomedical imaging","","","","17","IEEE","21 Jul 2009","","","IEEE","IEEE Conferences"
"Artificial Neural Network prediction of specific VOCs and blended VOCs for various concentrations from the olfactory receptor firing rates of Drosophila melanogaster","L. R. Bachtiar; C. P. Unsworth; R. D. Newcomb","Department of Engineering Science at The University of Auckland, Auckland, New Zealand; Senior Lecturer (and Main Supervisor) at the Department of Engineering Science at The University of Auckland, Auckland, New Zealand; The New Zealand Institute of Plant & Food Research, Auckland, New Zealand",2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"6 Nov 2014","2014","","","3232","3235","In our previous work, we have investigated the classification of odorants based on their chemical classes only, e.g. Alcohol, Terpene or Ester, using Artificial Neural Networks (ANN) as the signal processing backend of an insect olfactory electronic nose, or e-nose. However, potential applications of e-noses in the food and beverage industry which include the assessment of a fruit's ripeness, quality of wines or identifying bacterial contamination in products, demand the ability to predict beyond chemical class and to identify exact chemicals, known as specific Volatile Organic Compounds (VOCs) and blends of chemical that present themselves as aromas, known as blended VOCs (BVOCs). In this work, we demonstrate for the first time how it is possible to predict such VOCs and also BVOCs at varying concentration levels. We achieve this goal by using ANNs in the form of hybrid Multi-Layer Perceptrons (MLPs), to analyze the firing rate responses of the model organism Drosophila melanogaster's odorant receptors (DmOrs), in order to predict the specific VOCs and BVOCs. We report for the raw and noise injected data how the highest MLP prediction for specific VOCs occurred at a 10-4mol.dm-3 concentration in which all the VOC validation vectors were identified and at a concentration of 10-2mol.dm-3 for BVOCs in which 8/9 or 88.9% were identified. The results demonstrate for the first time the power of using MLPs and insect odorant receptors (Ors) to predict specific VOCs and BVOCs.","1558-4615","978-1-4244-7929-0","10.1109/EMBC.2014.6944311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944311","","Noise;Training;Artificial neural networks;Olfactory;Vectors;Chemicals;Neurons","Action Potentials;Animals;Drosophila melanogaster;Fruit;Neural Networks (Computer);Odorants;Olfactory Receptor Neurons;Volatile Organic Compounds","3","","21","IEEE","6 Nov 2014","","","IEEE","IEEE Conferences"
"Recurrent Neural Network Model of the Olfactory System Develops Primacy and Predictive Coding","C. Mascart; A. Koulakov","Cold Spring Harbor, NY, USA; Cold Spring Harbor, NY, USA","2024 58th Asilomar Conference on Signals, Systems, and Computers","4 Apr 2025","2024","","","524","530","Olfaction is a sensory modality that plays an essential role for the survival of most animals. Yet, understanding the neuronal architecture of the olfactory system is incomplete. As a result, there is no complete description of the algorithms responsible for the computation of odor identity (what type of molecules is present in the environment) and intensity (how many molecules are present). Here we model the olfactory system as a recurrent neural network and attempt to derive these algorithms from the first principles. To this end, we present the network with simulated odorant mixtures and modeling the changes of concentration in the nose during natural sniffing. The goal of the network is to compute, in real time, the known odor identity and intensity. We trained the network to do so using backpropagation to derive an optimized algorithm which implements this task. Our model spontaneously develops an early recognition of both identity and intensity, also known as primacy coding. This implies that the network recognizes input stimuli early in the sniff cycle. This feature is not enforced on the network and emerges as a solution to the problem of identifying smell by the network ab initio. The model also shows activity patterns reminiscent of predictive coding. Overall, we used a deep learning model as an inference tool to investigate candidate algorithms of the olfactory system and identified two mechanisms which may be involved in recognizing olfactory stimuli.","2576-2303","979-8-3503-5405-8","10.1109/IEEECONF60004.2024.10942886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10942886","simple recurrent neural network;olfactory system;backpropagation;Dale's law;primacy;predictive coding","Deep learning;Recurrent neural networks;Computational modeling;Biological system modeling;Microprocessors;Olfactory;Computer architecture;Predictive models;Predictive coding;Prediction algorithms","","","","44","IEEE","4 Apr 2025","","","IEEE","IEEE Conferences"
"Olfactory coding strategies visualized by in vivo calcium-sensitive dye imaging","M. Wachowiak; R. Friedrich; L. B. Cohen","Department of Biology, Boston University, Boston, MA, USA; Department Biomedical Optics, Max Planck Institute for Medical Research, Heidelberg, Germany; Department of Cellular and Molecular Physiology, Yale University School of Medicine, New Heaven, CT, USA",Proceedings of the 25th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (IEEE Cat. No.03CH37439),"5 Apr 2004","2003","3","","2239","2241 Vol.3","In the olfactory system, odors are represented by spatially-organized patterns of neural activity in the olfactory bulb, the first synaptic level of the olfactory pathway. We have visualized these patterns by loading mouse olfactory receptor neurons with calcium-sensitive dye and imaging odorant-evoked fluorescence signals from their axon terminals. This approach allows us to characterize how odors are represented at the level of input to the olfactory bulb. Receptor neurons converge onto and terminate within spherical neuropile called glomeruli. Using two-photon imaging, we found that all neurons innervating a glomerulus show similar odorant response properties, confirming the idea that glomeruli act as functional units in representing odors. With wide-field imaging, we found that odorant representations tend to involve input to many, widely distributed glomeruli, and that these representations change dramatically with odorant concentration. We also found that input to glomeruli is temporally complex, with receptor neuron input showing both glomerulus- and odorant-specific kinetics. Thus, representations of odorant information in the olfactory bulb are spatially distributed, tend to involve large numbers of glomeruli, and show complex but stereotyped temporal dynamics. We hypothesize that all of these parameters are important in coding information about both odorant identity and concentration.","1094-687X","0-7803-7789-3","10.1109/IEMBS.2003.1280210","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1280210","","Olfactory;Visualization;In vivo;Neurons;Optical imaging;Mice;Biomedical imaging;Calcium;Biomedical optical imaging;Fluorescence","","","","5","IEEE","5 Apr 2004","","","IEEE","IEEE Conferences"
"Development and Optimization of an Artificial Olfactory Bulb","Z. Wu; J. A. Covington; F. Tian; H. Li; S. Deng; Y. Liu","School of Microelectronic and Communication Engineering, Chongqing University, Chongqing, China; School of Engineering, University of Warwick, Coventry, U.K.; School of Microelectronic and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronic and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronic and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronic and Communication Engineering, Chongqing University, Chongqing, China",IEEE Sensors Journal,"13 Nov 2024","2024","24","22","36342","36349","This study combines thermal modulation technology with a metal oxide (MOX) sensor array to construct an artificial olfactory bulb (OB) comprising 450 response units (olfactory glomeruli). Compared to the unmodulated control group, this artificial OB both exhibits significant performance improvement and mimics the mammalian olfactory system by presenting odor information in a spatially encoded manner. Inspired by the weight distribution mechanism in the mammalian OB, a wavelet-based 2-D decomposition and reconstruction was applied for weight assignment to the designated core glomeruli (90 glomeruli) and secondary glomeruli (360 glomeruli), which were selected by a novel contribution analysis algorithm based on silhouette. Experimental results indicate that after wavelet reconstruction, the efficiency of spatial encoding is enhanced, with the average qualitative accuracy of six classifiers increasing from 89% to 96%. These findings demonstrate that this bio-inspired approach can effectively enhance the performance of artificial OB, providing insight for high-precision odor recognition.","1558-1748","","10.1109/JSEN.2024.3468883","National Natural Science Foundation of China(grant numbers:62171066,62071072); China Scholarship Council(grant numbers:202306050148); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10705949","Artificial olfactory bulb (OB);machine olfaction;silhouette;wavelet analysis","Sensors;Sensor arrays;Olfactory;Temperature sensors;Chemical sensors;Animals;Heating systems;Encoding;Sensor phenomena and characterization;Olfactory bulb","","","","44","IEEE","4 Oct 2024","","","IEEE","IEEE Journals"
"Analysis of bionic olfactory neural networks based on small-world networks view","Jin Zhang; Guang Li; W. J. Freeman","College of Software, University of Hunan, Changsha, Hunan, China; National Laboratory of Industrial Control Technology, University of Zhejiang, Hangzhou, Zhejiang, China; Department of Molecular and Cell Biology, University of California, Berkeley, USA",2008 7th World Congress on Intelligent Control and Automation,"8 Aug 2008","2008","","","1537","1539","To model mammalian olfactory neural systems, Kset models have been constructed by Prof. Walter J. Freeman. In K-set models, KIII model simulates the whole olfactory neural system and has novel characters different from conventional artificial neural networks, such as non-convergent “chaotic” dynamics. Based on small-world networks view, the structural characteristics of KIII model are analyzed in this paper. Analytic results show some interesting results: (1) KIII model has large clustering coefficient; (2) there is the linear relationship between node number and characteristic path length in KIII model.","","978-1-4244-2113-8","10.1109/WCICA.2008.4593148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4593148","olfactory neural network;small-world networks;clustering coefficient","Olfactory;Brain modeling;Brain models;Artificial neural networks;Biological system modeling;Analytical models;Neurons","","1","","11","IEEE","8 Aug 2008","","","IEEE","IEEE Conferences"
"Olfactory receptors molecular sensors using surface acoustic wave chip","C. Wu; L. Du; P. Wang; L. Zhao","Biosensor National Special Laboratory, Key Laboratory of Biomedical Engineering of Ministry of Education, Department of Biomedical Engineering, University of Zhejiang, Hangzhou, China; Biosensor National Special Laboratory, Key Laboratory of Biomedical Engineering of Ministry of Education, Department of Biomedical Engineering, University of Zhejiang, Hangzhou, China; Biosensor National Special Laboratory, Key Laboratory of Biomedical Engineering of Ministry of Education, Department of Biomedical Engineering, University of Zhejiang, Hangzhou, China; Department of Biochemistry and Genetics, School of Medicine, University of Zhejiang, Hangzhou, China",2011 6th IEEE International Conference on Nano/Micro Engineered and Molecular Systems,"12 Sep 2011","2011","","","1196","1199","We present a new surface acoustic wave (SAW) chip for odorant detection by the using of olfactory receptors as molecular sensors. The molecular sensors were originated from the expression of ODR-10 in human breast cancer MCF-7 cells, which is an olfactory receptor of C. elegances. ODR-10 was then combined with SAW chips to serve as molecular sensors for odorant detection. The resonance frequency shifts of SAW can be recorded to characterize the responses of this molecular sensor to various odorants. The recording data show this molecular sensor can recognize its natural ligand of diacetyl with high specificity and sensitivity. It is indicated that this molecular sensor has great potential to be applied in many fields such as biomedicine, environmental monitoring, and food quality control.","","978-1-61284-777-1","10.1109/NEMS.2011.6017571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6017571","biosensors;olfactory receptors;molecular sensors;surface acoustic wave","Surface acoustic waves;Olfactory;Biosensors;Plasmas;Resonant frequency;Sensor phenomena and characterization","","","","4","IEEE","12 Sep 2011","","","IEEE","IEEE Conferences"
"Possibilities of Telemedicine Technologies in the Diagnosis and Rehabilitation of Olfactory Disorders in COVID-19","N. Shushliapina; Y. Svitlychna; Y. Nosova","Department of Otorhinolaryngology, Kharkiv National Medical University, Kharkiv, Ukraine; Department of Otorhinolaryngology, Kharkiv National Medical University, Kharkiv, Ukraine; Department of Biomedical Engineering, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine","2021 IEEE 8th International Conference on Problems of Infocommunications, Science and Technology (PIC S&T)","16 May 2022","2021","","","77","79","In connection with the pandemic COVID-19, which broke out in December 2019, specialists were faced with tasks related to both rapid diagnosis of infection and the provision of specialized medical care, and subsequent rehabilitation of post-COVID syndrome. The disease caused by COVID-19 infection is special because it can persist for a long time as symptoms of anosmia and hyposmia without impaired nasal breathing and nasal obstruction. Therefore, the lack of objectivity of methods for studying olfactory function has set us the task of studying the features of diagnosis and rehabilitation of olfactory disorders in COVID-19 using telemedicine technologies.","","978-1-6654-0682-6","10.1109/PICST54195.2021.9772192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9772192","COVID-19;olfactory dysfunction;telemedicine;channels of connection","COVID-19;Sensitivity;Protocols;Pandemics;Telemedicine;Olfactory;Medical services","","","","18","IEEE","16 May 2022","","","IEEE","IEEE Conferences"
