"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Emotional Influence on SSVEP Based BCI","Y. Zhu; X. Tian; G. Wu; G. Gasso; S. Wang; S. Canu","School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; INSA de Rouen, Laboratoire LITIS EA 4108, Rouen, France; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; INSA de Rouen, Laboratoire LITIS EA 4108, Rouen, France; School of Computer Science and Technology, University of Science and Technology of China, Hefei, China; INSA de Rouen, Laboratoire LITIS EA 4108, Rouen, France",2013 Humaine Association Conference on Affective Computing and Intelligent Interaction,"12 Dec 2013","2013","","","859","864","The objective of the paper is to investigate the effect of subject's emotional states on Brain Computer Interface (BCI) performance. Two psycho-physiological experiments are designed and implemented. The first one induces subjects' emotion using video clips first, then involves subjects' in SSVEP task. The second one induces subjects' emotions and SSVEP simultaneously by flickering IAPS pictures in four directions. used to recognize the performed BCI tasks. Based on the performances of learned classifiers, we analyzed the influence of emotion using two statistical tests. The McNamara's test serves to assess if emotion has any influences on mental task performing while Wilcox on signed-rank test analyses if emotion has a positive or detrimental effect on ability to achieve a SSVEP task. Obtained results suggest influence of emotional states: the positive and neutral emotions influence BCI performance similarly, while the negative emotion tends to deteriorate classification accuracy.","2156-8111","978-0-7695-5048-0","10.1109/ACII.2013.161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6681553","emotinal BCI;SSVEP;McNemar's test;Wilcoxon test","Feature extraction;Electroencephalography;Accuracy;Support vector machines;Electric potential;Analysis of variance;Emotion recognition","","4","","14","IEEE","12 Dec 2013","","","IEEE","IEEE Conferences"
"Application of EEG to Service Value Perception","M. Zhao; N. Ding; J. Wang; G. Zhao","School of Economy and Business Administration, Heilongjiang University, Harbin, China; School of Economics and Management, Beihang University, Beijing, China; School of Economics and Management, Beihang University, Beijing, China; School of Mechanical Engineering and Automation, Beihang University, Beijing, China",2019 16th International Conference on Service Systems and Service Management (ICSSSM),"31 Oct 2019","2019","","","1","4","The research of neuroscience in service management was presented in the doctoral dissertation of Zhao during her study in Beihang University. A number of researches around service science were indicated by the application of EEG experiment, for instance, the value structure of product service system, service value perception, the influence factors of online service purchase decision-making, consumer's cognitive and service purchase decisions, particularly the relationship between product and services in PSS. Event related potential (ERP) is a neuroscience method with the application of the change of EEG recorded by customers' reactions to a particular stimulus. The external stimuli through visual, auditory and other senses may induce relevant potentials and presented in the form of brain waves. Many functions and inducing conditions of ERP have been confirmed in psychological experiments, such as P300, P2, N270, N170, EPN, LPP, which has been currently applied in the research on consumer decision-making, service science and management.","2161-1904","978-1-7281-1941-0","10.1109/ICSSSM.2019.8887660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8887660","neuromarketing;event related potential;decision-making;service value","Electroencephalography;Neuroscience;Psychology;Decision making;Cognition;Visualization;Electric potential","","","","17","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
"Evaluation of feature extraction techniques in emotional state recognition","T. F. Bastos-Filho; A. Ferreira; A. C. Atencio; S. Arjunan; D. Kumar","Federal University of Espírito Santo, Vitoria, Espirito Santo, Brazil; Federal University of Espírito Santo, Vitoria, Espirito Santo, Brazil; Federal University of Espírito Santo, Vitoria, Espirito Santo, Brazil; RMIT University, Melbourne, Australia; RMIT University, Melbourne, Australia",2012 4th International Conference on Intelligent Human Computer Interaction (IHCI),"21 Mar 2013","2012","","","1","6","We present in this paper a study of three EEG signals feature extraction techniques. These techniques have been widely employed in researches of emotional states recognition: statistical characteristics, features based on PSD (Power Spectral Density) and features based on HOC (High Order Crossings). The validation was performed via classification of emotional states of calm and stress using the K-NN based classifier in off-line mode using EEG signals from available DEAP database. The best results achieved were 70.1%, using the PSD based technique, and 69.59% using the HOC based technique.","","978-1-4673-4369-5","10.1109/IHCI.2012.6481860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6481860","","Electroencephalography;Stress;Feature extraction;Emotion recognition;Databases;Vectors;Brain modeling","","53","","28","IEEE","21 Mar 2013","","","IEEE","IEEE Conferences"
"Trait empathy modulates brain response to empathy for social rejection: Evidence from electrophysiology","D. Tao; Y. Leng; S. Ge; H. Deng","Medical Engineering & Key Laboratory of Child Development and Learning Science, Ministry of Education, School of Biological Science, Southeast University, Nanjing, China; Medical Engineering & Key Laboratory of Child Development and Learning Science, Ministry of Education, School of Biological Science, Southeast University, Nanjing, China; Medical Engineering & Key Laboratory of Child Development and Learning Science, Ministry of Education, School of Biological Science, Southeast University, Nanjing, China; Medical Engineering & Key Laboratory of Child Development and Learning Science, Ministry of Education, School of Biological Science, Southeast University, Nanjing, China",2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"27 Aug 2020","2020","","","1027","1030","Empathy which can understand and respond to the unique affective experiences of others plays an essential role in social interaction. Although many neuroimaging studies have investigated the neural mechanisms underlying empathy for social pain, how its mechanisms are modulated by trait empathy remains unknown. The present event-related potential (ERP) study used Chatroom Interact Task to examine how trait empathy modulates brain response to empathy for social rejection. The behavior results showed that participants were less pleasant when observing rejection compared to observing acceptance in both high- and low-levels empathy groups. The ERP results revealed more negative-going N2 for social acceptance compared to rejection in both groups, but there was no difference in N2 between high- and low- empathy group. However, the late components, i.e., the P3b, N400 and LPP, revealed significant difference between social acceptance and rejection in high empathic participants rather than low empathic participants. These findings suggested that individuals with high empathic traits could devote more attention and mental resources to process observing ostracism.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9175611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9175611","","Pain;Task analysis;Electroencephalography;Brain;Electrodes;Analysis of variance;Artificial intelligence","Brain;Electroencephalography;Empathy;Evoked Potentials;Female;Humans;Male;Social Distance","","","22","CCBY","27 Aug 2020","","","IEEE","IEEE Conferences"
"Electroencephalogram and Electrocardiogram in Human-Computer Interaction","P. Li; Y. Qian; N. Si","School of Electronic and Information Engineering,Beihang University, Beijing, China; School of Control Engineering, Northeastern University, Qinhuangdao, Hebei, China; Faculty of Electrical Engineering, Queen's University, Kingston, Ontario, Canada",2022 IEEE 2nd International Conference on Data Science and Computer Application (ICDSCA),"29 Dec 2022","2022","","","646","654","Electroencephalogram (EEG) and Electrocardiogram (ECG) have been widely used in clinical diagnosis and have shown their potential in Human-Computer Interaction (HCI). EEG and ECG contain signals that can directly reveal people's activity neurologically and decode and transfer for further physical monitoring and external control. This paper firstly summarizes heavily used methods of EEG signal process in HCI, which also applies to the ECG process. Then, we reviewed typical applications for EEG in HCI, including the TTD system, P300, and Graz for brain-computer interface and emotion recognition. We conclude ECG classification and acquisition methods and ECG application in HCI, including biometric identification, game input, and medical nursing. Finally, integrating EEG and ECG, there are HCI applications like accurate emotion recognition, physiological monitoring, disease diagnosis, and portable wearable device. In addition, we present the HCI application for Electromyogram (EMG) in gesture, handwriting recognition, and Electrooculogram (EOG) in password security, cursor system, and eye-writing.","","978-1-6654-7200-5","10.1109/ICDSCA56264.2022.9988056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9988056","EEG;ECG;HCI;EMG;EOG","Human computer interaction;Emotion recognition;Electric potential;Video games;Wearable computers;Electrocardiography;Electroencephalography","","","","50","IEEE","29 Dec 2022","","","IEEE","IEEE Conferences"
"Age Effect in Human Brain Responses to Emotion Arousing Images: The EEG 3D-Vector Field Tomography Modeling Approach","C. D. Papadaniil; V. E. Kosmidou; A. C. Tsolaki; L. J. Hadjileontiadis; M. Tsolaki; I. Yiannis Kompatsiaris","Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, GR, Greece; Information Technologies Institute, Centre for Research & Technology Hellas, Thessaloniki, GR, Greece; Medical Physics Laboratory, Medical School, Aristotle University of Thessaloniki, Thessaloniki, GR, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, GR, Greece; 3rd Department of Neurology, Aristotle University of Thessaloniki, Thessaloniki, GR, Greece; Information Technologies Institute, Centre for Research & Technology Hellas, Thessaloniki, GR, Greece",IEEE Transactions on Autonomous Mental Development,"19 May 2017","2015","7","3","223","235","Understanding of the brain responses to emotional stimulation remains a great challenge. Studies on the aging effect in neural activation report controversial results. In this paper, pictures of two classes of facial affect, i.e., anger and fear, were presented to young and elderly participants. High-density 256-channel EEG data were recorded and an innovative methodology was used to map the activated brain state at the N170 event-related potential component. The methodology, namely 3D Vector Field Tomography, reconstructs the electrostatic field within the head volume and requires no prior modeling of the individual's brain. Results showed that the elderly exhibited greater N170 amplitudes, while age-based differences were also observed in the topographic distribution of the EEG recordings at the N170 component. The brain activation analysis was performed by adopting a set of regions of interest. Results on the maximum activation area appeared to be emotion-specific; the anger emotional conditions induced the maximum activation in the inferior frontal gyrus, while fear activated more the superior temporal gyrus. The approach used here shows the potential of the proposed computational model to reveal the age effect on the brain activation upon emotion arousing images, which could be further transferred to the design of assistive clinical applications.","1943-0612","","10.1109/TAMD.2015.2416977","GSRT Research Excellent Grant ARISTEIA within the 4th Strategic Objective of the operational programme Education and Lifelong Learning entitled Supporting the Human Capital in order to Promote Research and Innovation under grant agreement 440 project CBP Cognitive Brain signal Processing lab coordinated by the Information Technologies Institute Centre for Research and Technology Hellas.(grant numbers:440); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7072510","Age effect;brain imaging;emotional stimuli;HD EEG;vector field tomography","Electroencephalography;Brain modeling;Tomography;Electric potential","","3","","90","IEEE","30 Mar 2015","","","IEEE","IEEE Journals"
"The Regulation of Automatic Acceptance Priming on Instructed Fear: An ERP Study","R. Sun; J. Yang; Z. Hong; Z. Zhang; L. Zhu; J. Yuan","Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China; Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China; Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China; Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China; Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China; Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, China",2024 6th International Conference on Frontier Technologies of Information and Computer (ICFTIC),"13 Mar 2025","2024","","","171","175","Instructed fear is the learning of fear through verbal information, enabling efficient recognition of threat signals, making the decoding and recognition of fear-related electrophysiological signals crucial, and providing potential advancements for affective computing and brain-machine interface applications. Feature extraction of brain signals related to instructed fear has seen considerable progress in electrophysiological research, the neural mechanisms underlying the automatic regulation of fear remain to be explored. In this study, we used a speech transmission fear paradigm to induce fear and applied different automatic emotion regulation paradigms to initiate an acceptance strategy. By combining behavioral and electrophysiological methods, we examined the impact of automatic acceptance on instructed fear. The results showed that the automatic acceptance strategy could partially regulate instructed fear, significantly reducing participants' subjective feelings toward threat stimulus. However, the effects on beliefs and behavior were more limited. From the electrophysiological data, compared to neutral priming, acceptance priming led to smaller EPN and P3b amplitudes, suggesting a reduction in emotional arousal and alertness during the early stages of emotion recognition and attention.","","979-8-3315-4175-0","10.1109/ICFTIC64248.2024.10913111","National Natural Science Foundation of China(grant numbers:NSFC31871103); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913111","component;instructed fear;atomatic emotion regulation;acceptance;EEG;affective computing","Affective computing;Emotion recognition;Electric shock;Psychology;Electrophysiology;Feature extraction;Regulation;Electroencephalography;Resource management;Investment","","","","15","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"EEG Conformer: Convolutional Transformer for EEG Decoding and Visualization","Y. Song; Q. Zheng; B. Liu; X. Gao","Department of Biomedical Engineering, School of Medicine, Tsinghua University, Beijing, China; Guangdong Provincial Key Laboratory of Computer Vision and Virtual Reality Technology, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Department of Biomedical Engineering, School of Medicine, Tsinghua University, Beijing, China; Department of Biomedical Engineering, School of Medicine, Tsinghua University, Beijing, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"2 Feb 2023","2023","31","","710","719","Due to the limited perceptual field, convolutional neural networks (CNN) only extract local temporal features and may fail to capture long-term dependencies for EEG decoding. In this paper, we propose a compact Convolutional Transformer, named EEG Conformer, to encapsulate local and global features in a unified EEG classification framework. Specifically, the convolution module learns the low-level local features throughout the one-dimensional temporal and spatial convolution layers. The self-attention module is straightforwardly connected to extract the global correlation within the local temporal features. Subsequently, the simple classifier module based on fully-connected layers is followed to predict the categories for EEG signals. To enhance interpretability, we also devise a visualization strategy to project the class activation mapping onto the brain topography. Finally, we have conducted extensive experiments to evaluate our method on three public datasets in EEG-based motor imagery and emotion recognition paradigms. The experimental results show that our method achieves state-of-the-art performance and has great potential to be a new baseline for general EEG decoding. The code has been released in https://github.com/eeyhsong/EEG-Conformer.","1558-0210","","10.1109/TNSRE.2022.3230250","National Natural Science Foundation of China(grant numbers:U2241208,62206270,62171473); Key Research and Development Program of Ningxia(grant numbers:2022CMG02026); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2021A1515110598); Doctoral Brain+X Seed Grant Program of Tsinghua University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9991178","EEG classification;self-attention;transformer;brain-computer interface (BCI);motor imagery","Electroencephalography;Convolution;Transformers;Feature extraction;Decoding;Convolutional neural networks;Task analysis","","246","","46","CCBY","16 Dec 2022","","","IEEE","IEEE Journals"
"ERP Approach: What Could We Learn From?","P. Arico; F. Aloise; C. Giovannella","Neuroelectrical Imaging and BCI Laboratory, IRCCS Fondazione Santa lucia, Italy; Neuroelectrical Imaging and BCI Laboratory, IRCCS Fondazione Santa lucia, Italy; ISIM Garage-ScuolaIaD, University of Roma Tor Vergata, Rome, Italy",2012 IEEE 12th International Conference on Advanced Learning Technologies,"16 Aug 2012","2012","","","654","655","Event-related potential (ERP) studies are very specialized ones that can be used only to investigate specific problems to get a different perspective with respect to more traditional measurements techniques. The peculiarity of ERP measures (time windows, repetitions, etc.) requires a careful design of the experimental protocol to obtain meaningful data. In this paper we discuss how ERPs can be used to study elicitation of emotional perception by means of familiar visual stimuli and, as well, its modification due to the proposition of unexpected stimuli.","2161-377X","978-1-4673-1642-2","10.1109/ICALT.2012.208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268202","Event related potential;brain and emotions;visual tasks","Electroencephalography;Protocols;Visualization;Face;Educational institutions;Neuroscience;Electronic mail","","","","9","IEEE","16 Aug 2012","","","IEEE","IEEE Conferences"
"Event related potential measurements of the emotional stroop test in athletes of combat sports","S. B. Selman; M. Karadağ; M. Assem; A. D. Duru","İnsan ve Toplum Bilimleri Fakültesi, Psikoloji Bölümü, Turkey; Istanbul Universitesi, Fatih, Istanbul, TR; Istanbul Sehir Universitesi, Istanbul, TR; Marmara Universitesi, Istanbul, Istanbul, TR",2014 18th National Biomedical Engineering Meeting,"29 Jan 2015","2014","","","1","4","This research will investigate emotional processing of threat-relevant stimuli in athletes of combat sports by means of an ERP study. In this study, color-naming latency on threat-related words will be expected in athletes of combat sports on the Stroop task compared to athletes of non-combat sports; in other words, it is expected that there will be increased interference effect of threat-relevant stimuli on the Stroop task. In this context, participants will be shown neutral and threat-relevant stimuli randomly, and it will be investigated that whether the P300 wave of EEG show differences in response to threat-related words. After EEG data analysis, which were collected from four participants, it is found that ERP responses within the 280–400 ms time window, the amplitude of the total area of threat-related words is larger than neutral words for the group who are active in combat sports.","","978-1-4799-7572-3","10.1109/BIYOMUT.2014.7026378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7026378","","Electroencephalography;Interference;Abstracts;Context;Data analysis;Reactive power;Art","","","","7","IEEE","29 Jan 2015","","","IEEE","IEEE Conferences"
"Single trial visual event-related potential EEG analysis using the wavelet transform","R. E. Herrera; R. J. Sclabassi; Mingui Sun; R. E. Dahl; N. D. Ryan","Laboratory for Computational Neuroscience, Electrical Engineering Department, University of Pittsburgh, Pittsburgh, PA, USA; Laboratory for Computational Neuroscience, Department of Neurological Surgery, Electrical Engineering Departmentamnent, Department of Psychiatry, Department of Bioengineering, University of Pittsburgh, Pittsburgh, PA, USA; Laboratory for Computational Neuroscience, Department of Neurological Surgery, University of Pittsburgh, Pittsburgh, PA, USA; Department of Psychiatry, Laboratory for Computational Neuroscience, Pittsburgh, PA, USA; Department of Psychiatry, Laboratory for Computational Neuroscience, Pittsburgh, PA, USA",Proceedings of the First Joint BMES/EMBS Conference. 1999 IEEE Engineering in Medicine and Biology 21st Annual Conference and the 1999 Annual Fall Meeting of the Biomedical Engineering Society (Cat. N,"6 Aug 2002","1999","2","","947 vol.2","","We present in this paper a study of event-related potentials evoked by sequential presentation of facial images depicting different emotions. The objective of this study is to extract the emotion related potentials from few or single stimulus trials using the wavelet transform. This would permit the characterization of the subject response for each emotion presented.","1094-687X","0-7803-5674-8","10.1109/IEMBS.1999.804101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=804101","","Electroencephalography;Wavelet analysis;Wavelet transforms;Enterprise resource planning;Signal processing;Signal to noise ratio;Psychiatry;Biomedical engineering;Helium;Disk recording","","2","","1","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Rapid Detection of Emotion from Human Vocalizations","D. A. Sauter; M. Eimer",NA; NA,Journal of Cognitive Neuroscience,"19 May 2014","2010","22","3","474","481","The rapid detection of affective signals from conspecifics is crucial for the survival of humans and other animals; if those around you are scared, there is reason for you to be alert and to prepare for impending danger. Previous research has shown that the human brain detects emotional faces within 150 msec of exposure, indicating a rapid differentiation of visual social signals based on emotional content. Here we use event-related brain potential (ERP) measures to show for the first time that this mechanism extends to the auditory domain, using human nonverbal vocalizations, such as screams. An early fronto-central positivity to fearful vocalizations compared with spectrally rotated and thus acoustically matched versions of the same sounds started 150 msec after stimulus onset. This effect was also observed for other vocalized emotions (achievement and disgust), but not for affectively neutral vocalizations, and was linked to the perceived arousal of an emotion category. That the timing, polarity, and scalp distribution of this new ERP correlate are similar to ERP markers of emotional face processing suggests that common supramodal brain mechanisms may be involved in the rapid detection of affectively relevant visual and auditory signals.","0898-929X","","10.1162/jocn.2009.21215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6793252","","","","","","","","19 May 2014","","","MIT Press","MIT Press Journals"
"Multimedia implicit tagging using EEG signals","M. Soleymani; M. Pantic","Imperial College London, UK; Imperial College London, London, London, GB",2013 IEEE International Conference on Multimedia and Expo (ICME),"26 Sep 2013","2013","","","1","6","Electroencephalogram (EEG) signals reflect brain activities associated with emotional and cognitive processes. In this paper, we demonstrate how they can be used to find tags for multimedia content without users' direct input. Alternative methods for multimedia tagging is attracting increasing interest from multimedia community. The new portable EEG helmets are paving the way for employing brain waves in human computer interaction. In this paper, we demonstrate the performance of EEG for tagging purposes using two different scenarios on MAHNOB-HCI database. First, an emotional tagging and classification using a reduced set of electrodes is presented. The emotional responses of 24 participants to short video clips are classified into three classes on arousal and valence. We show how a reduced set of electrodes based on previous studies can preserve and even enhance the emotional classification rate. We then demonstrate the feasibility of using EEG signals for tag relevance tasks. A set of images were shown to participants first, without any tag and then with a relevant or irrelevant tag. The relevance of the tag was assessed based on the EEG responses of the participants in the first second after the tag was depicted. Finally, we demonstrate that by aggregating multiple participants' responses we can significantly improve the tagging accuracy.","1945-788X","978-1-4799-0015-2","10.1109/ICME.2013.6607623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6607623","EEG;affect;implicit tagging;tag relevance;multimedia","Electroencephalography;Tagging;Electrodes;Multimedia communication;Feature extraction;Databases;Accuracy","","23","","31","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
"Human body odors of happiness and fear modulate the late positive potential component during neutral face processing: a preliminary ERP study on healthy subjects","A. L. Callara; C. Cecchetto; E. Dal Bò; L. Citi; C. Gentili; N. Vanello; E. P. Scilingo; A. Greco","Research Center “E. Piaggio”, University of Pisa, Italy; Department of General Psychology, University of Padova, Italy; Department of General Psychology, University of Padova, Italy; School of Computer Science and Electronic Engineering, University of Essex, UK; Department of General Psychology, University of Padova, Italy; Research Center “E. Piaggio”, University of Pisa, Italy; Research Center “E. Piaggio”, University of Pisa, Italy; Research Center “E. Piaggio”, University of Pisa, Italy",2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"8 Sep 2022","2022","","","4093","4096","Human body odors (HBOs) are powerful stimuli that can affect emotional, cognitive and behavioral processes. However, the characterization of the physiological response to HBOs is still to be fully investigated. Here, we analyzed the self-assessed emotion perception and the EEG event-related potentials (ERP) on 17 healthy young women during a simultaneous visual-olfactory stimulation. Particularly, we evaluated the effect of happiness and fear HBO on the amplitude of ERP waveforms elicited by neutral face processing. In addition, we evaluated the subjective valence and arousal perception of the presented neutral faces by means of the self-assessment-manikin test. We observed a significant increase in the amplitude of the late positive potential (LPP) for central left sites (i.e., C3) during the administration of HBOs with respect to clean air. On the other hand, we did not observe any significant change in the subjective valence and arousal scores as well as for the early components of the ERP (i.e., P100, N170, Vertex-Positive-Potential). Our preliminary results suggest that fear and happiness HBO can induce a protracted increase in the LPP, and possibly reflect an automatic and sustained engagement with emotionally significant content.","2694-0604","978-1-7281-2782-8","10.1109/EMBC48229.2022.9871495","Italian MIUR (i.e., Ministry of Education and Research); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9871495","","Physiology;Electroencephalography;Behavioral sciences;Faces","Body Odor;Evoked Potentials;Facial Recognition;Fear;Female;Happiness;Healthy Volunteers;Humans","3","","34","IEEE","8 Sep 2022","","","IEEE","IEEE Conferences"
"Shared Attention Amplifies the Neural Processing of Emotional Faces","A. Schiano Lomoriello; P. Sessa; M. Doro; I. Konvalinka",Technical University of Denmark; University of Padova; University of Padova; Technical University of Denmark,Journal of Cognitive Neuroscience,"27 Jun 2022","2022","34","6","917","932","Sharing an experience, without communicating, affects people's subjective perception of the experience, often by intensifying it. We investigated the neural mechanisms underlying shared attention by implementing an EEG study where participants attended to and rated the intensity of emotional faces, simultaneously or independently. Participants performed the task in three experimental conditions: (a) alone; (b) simultaneously next to each other in pairs, without receiving feedback of the other's responses (shared without feedback); and (c) simultaneously while receiving the feedback (shared with feedback). We focused on two face-sensitive ERP components: The amplitude of the N170 was greater in the “shared with feedback” condition compared to the alone condition, reflecting a top–down effect of shared attention on the structural encoding of faces, whereas the EPN was greater in both shared context conditions compared to the alone condition, reflecting an enhanced attention allocation in the processing of emotional content of faces, modulated by the social context. Taken together, these results suggest that shared attention amplifies the neural processing of faces, regardless of the valence of facial expressions.","0898-929X","","10.1162/jocn_a_01841","Villum Fonden(grant numbers:00023213); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9808250","","","","","","","","27 Jun 2022","","","MIT Press","MIT Press Journals"
"The effect of noise removing on emotional classification","M. molavi; J. bin Yunus","Faculty of Health Science and Biomedical Engineering, Universiti Teknologi Malaysia, Johor, Malaysia; Faculty of Health Science and Biomedical Engineering, Universiti Teknologi Malaysia, Johor, Malaysia",2012 International Conference on Computer & Information Science (ICCIS),"10 Sep 2012","2012","1","","485","489","This paper explains the issues of study that was designed to evaluate the effect of denoising algorithm to detect emotional expression through Electroencephalogram (EEG). This research led to classify the EEG features due to emotion which was induced by the facial expression stimulus include of happy and sad and neutral cases. Event-related potential (ERP) method was selected to probe the ability of Independent components analysis (ICA) and principal components analysis (PCA) as denoising mathematical tool which is used for data preprocessing. The features were extracted by common spatial patterns (CSP) to decrease the dimensions of data. After that extracted components was classified by support vector machine (SVM) to show the effect of noise removing on data classification. The results show that ICA could provide the most accurate result for classifying emotional states in brain activity than other methods. However, the PCA was not shown a very different and inaccurate classification results.","","978-1-4673-1938-6","10.1109/ICCISci.2012.6297294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6297294","","Noise reduction;Principal component analysis;Electroencephalography;Noise;Support vector machines;Feature extraction;Accuracy","","1","","31","IEEE","10 Sep 2012","","","IEEE","IEEE Conferences"
"A Tale of Single-Channel Electroencephalography: Devices, Datasets, Signal Processing, Applications, and Future Directions","Y. Li; W. Zeng; W. Dong; D. Han; L. Chen; H. Chen; Z. Kang; S. Gong; H. Yan; W. T. Siok; N. Wang","Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Laboratory of Digital Image and Intelligent Computation, Shanghai Maritime University, Shanghai, China; Department of Neurology, Affiliated Lianyungang Hospital of Xuzhou Medical University, Lianyungang, China; Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, SAR, China; Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, SAR, China",IEEE Transactions on Instrumentation and Measurement,"25 Apr 2025","2025","74","","1","20","Single-channel electroencephalography (EEG) is a cost-effective, comfortable, and noninvasive method for monitoring brain activity, widely adopted by researchers, consumers, and clinicians. The increasing number and proportion of articles on single-channel EEG underscore its growing potential. This article provides a comprehensive review of single-channel EEG, focusing on development trends, devices, datasets, signal processing methods, recent applications, and future directions. Definitions of bipolar and unipolar configurations in single-channel EEG are clarified to guide future advancements. Applications mainly span sleep staging, emotion recognition, neurofeedback, educational research, and clinical diagnosis. In addition, we discuss about the artificial intelligence (AI)-based EEG generation techniques, advancements through the integration of advanced signal processing with AI, innovations in hardware development, and strategies for the integration of wearables enabled by the Internet of Things (IoT), collectively establishing a foundational roadmap for future developments in single-channel EEG systems and their applications.","1557-9662","","10.1109/TIM.2025.3556900","National Natural Science Foundation of China(grant numbers:31870979); Hong Kong Polytechnic University Start-Up Fund(grant numbers:P0053210); Hong Kong Polytechnic University Faculty Reserve Fund(grant numbers:P0053738); Internal Grant from Hong Kong Polytechnic University(grant numbers:P0048377); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10947211","Artificial intelligence (AI);clinical applications;emotion recognition;Internet of Things (IoT);signal processing;single-channel electroencephalography (EEG);sleep analysis;wearable devices","Electroencephalography;Electrodes;Sleep;Recording;Monitoring;Wearable devices;Scalp;Artificial intelligence;Sensors;Batteries","","","","220","IEEE","1 Apr 2025","","","IEEE","IEEE Journals"
